segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
16289000,16292463,CHI,CHI,Y,NA,NA,NA,xxx,0
16293288,16294015,FA1,FEM,NA,NA,NA,NA,xxx,2
16293989,16295391,CHI,CHI,Y,NA,NA,NA,xxx,0
16295512,16296286,FA1,FEM,NA,NA,NA,NA,xxx,2
16296665,16297794,MA1,MAL,NA,NA,NA,NA,xxx,2
16298397,16298727,FA1,FEM,NA,NA,NA,NA,xxx,2
16299587,16301700,MA1,MAL,NA,NA,NA,NA,xxx,4
16303427,16303845,FA1,FEM,NA,NA,NA,NA,xxx,3
16309895,16310279,FA1,FEM,NA,NA,NA,NA,xxx,3
16311287,16312514,FA1,FEM,NA,NA,NA,NA,xxx,12
16313812,16314054,FA1,FEM,NA,NA,NA,NA,xxx,2
16317052,16317774,FA1,FEM,NA,NA,NA,NA,xxx,2
16319119,16319588,FA1,FEM,NA,NA,NA,NA,xxx,2
16319588,16321366,FA1,FEM,NA,NA,NA,NA,xxx,5
16321976,16322626,FA1,FEM,NA,NA,NA,NA,xxx,1
16322850,16324151,FA1,FEM,NA,NA,NA,NA,xxx,8
16324193,16326063,FA1,FEM,NA,NA,NA,NA,xxx,9
16327282,16328069,MA1,MAL,NA,NA,NA,NA,xxx,5
16328669,16330302,MA1,MAL,NA,NA,NA,NA,xxx,6
16331019,16331512,CHI,CHI,N,NA,NA,NA,xxx,0
16331663,16333063,FA1,FEM,NA,NA,NA,NA,xxx,5
16333412,16333675,MA1,MAL,NA,NA,NA,NA,xxx,1
16337330,16338650,FA1,FEM,NA,NA,NA,NA,xxx,7
16346433,16347552,CHI,CHI,N,NA,NA,NA,xxx,0
16350351,16351730,FA1,FEM,NA,NA,NA,NA,xxx,9
16353632,16354900,FA1,FEM,NA,NA,NA,NA,xxx,3
16355551,16357286,MA1,MAL,NA,NA,NA,NA,xxx,3
16357943,16358175,MA1,MAL,NA,NA,NA,NA,xxx,1
16360531,16363567,FA1,FEM,NA,NA,NA,NA,xxx,11
16365489,16366556,FA1,FEM,NA,NA,NA,NA,xxx,2
16366854,16368490,MA1,MAL,NA,NA,NA,NA,xxx,6
16370557,16374265,FA1,FEM,NA,NA,NA,NA,xxx,8
16374609,16376004,CHI,CHI,C,0,NA,NA,xxx,0
16376944,16378604,MA1,MAL,NA,NA,NA,NA,xxx,5
16379221,16380789,CHI,CHI,C,0,NA,NA,xxx,0
16381107,16382409,OCHI,OCH,NA,NA,NA,NA,xxx,2
16381235,16382335,MA1,MAL,NA,NA,NA,NA,xxx,2
16383427,16384852,CHI,CHI,C,0,NA,NA,xxx,0
16385092,16385638,OCHI,OCH,NA,NA,NA,NA,xxx,1
16385486,16386897,MA1,MAL,NA,NA,NA,NA,xxx,7
16386926,16388073,OCHI,OCH,NA,NA,NA,NA,xxx,2
16389392,16390981,MA1,MAL,NA,NA,NA,NA,xxx,7
16391886,16392829,OCHI,OCH,NA,NA,NA,NA,xxx,2
16392734,16394082,FA1,FEM,NA,NA,NA,NA,xxx,7
16394177,16395956,OCHI,OCH,NA,NA,NA,NA,xxx,2
16394177,16395956,MA1,MAL,NA,NA,NA,NA,xxx,5
16396385,16398284,MA1,MAL,NA,NA,NA,NA,xxx,3
16398316,16399006,OCHI,OCH,NA,NA,NA,NA,xxx,1
16400161,16403136,CHI,CHI,C,0,NA,NA,xxx,0
16404092,16404969,MA1,MAL,NA,NA,NA,NA,xxx,3
16405253,16405782,CHI,CHI,N,NA,NA,NA,xxx,0
16406206,16407770,MA1,MAL,NA,NA,NA,NA,xxx,4
16407633,16408126,FA1,FEM,NA,NA,NA,NA,xxx,3
16408110,16409000,CHI,CHI,C,0,NA,NA,xxx,0
