segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
6628221,6629453,CHI,CHI,N,NA,NA,NA,xxx,0
6639804,6641871,CHI,CHI,C,0,NA,NA,xxx,0
6646036,6647484,CHI,CHI,C,0,NA,NA,xxx,0
6651221,6653643,CHI,CHI,C,0,NA,NA,xxx,0
6654082,6657298,CHI,CHI,N,NA,NA,NA,xxx,0
6663927,6664427,CHI,CHI,N,NA,NA,NA,xxx,0
6668979,6670531,CHI,CHI,N,NA,NA,NA,xxx,0
6670974,6672494,CHI,CHI,N,NA,NA,NA,xxx,0
6672923,6674170,CHI,CHI,N,NA,NA,NA,xxx,0
6674625,6675723,CHI,CHI,N,NA,NA,NA,xxx,0
