segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
1723654,1724180,CHI,CHI,N,NA,NA,NA,xxx,0
1724716,1725479,CHI,CHI,N,NA,NA,NA,xxx,0
1725800,1725898,CHI,CHI,N,NA,NA,NA,xxx,0
1726752,1727041,CHI,CHI,N,NA,NA,NA,xxx,0
1727733,1728135,CHI,CHI,N,NA,NA,NA,xxx,0
1732783,1733082,CHI,CHI,N,NA,NA,NA,xxx,0
1733938,1735211,CHI,CHI,C,0,NA,NA,xxx,0
1735989,1736623,CHI,CHI,N,NA,NA,NA,xxx,0
1739458,1739943,CHI,CHI,N,NA,NA,NA,xxx,0
1744654,1746845,CHI,CHI,N,NA,NA,NA,xxx,0
1754942,1755272,CHI,CHI,N,NA,NA,NA,xxx,0
1755908,1756486,CHI,CHI,N,NA,NA,NA,xxx,0
