segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
5817000,5819351,FA1,FEM,NA,NA,NA,NA,xxx,11
5838886,5839685,FA1,FEM,NA,NA,NA,NA,xxx,2
5841443,5842057,FA1,FEM,NA,NA,NA,NA,xxx,2
5842629,5843520,FA1,FEM,NA,NA,NA,NA,xxx,6
5844253,5845294,FA1,FEM,NA,NA,NA,NA,xxx,7
5845463,5845824,FA1,FEM,NA,NA,NA,NA,xxx,1
5845979,5847907,FA1,FEM,NA,NA,NA,NA,xxx,6
5863897,5864814,FA1,FEM,NA,NA,NA,NA,xxx,4
5865283,5866036,FA1,FEM,NA,NA,NA,NA,xxx,2
5867175,5869948,FA1,FEM,NA,NA,NA,NA,xxx,9
5870721,5873556,FA1,FEM,NA,NA,NA,NA,xxx,10
5873886,5874540,FA1,FEM,NA,NA,NA,NA,xxx,2
5876917,5878253,FA1,FEM,NA,NA,NA,NA,xxx,6
5878319,5878701,CHI,CHI,N,NA,NA,NA,xxx,0
5879378,5879734,CHI,CHI,N,NA,NA,NA,xxx,0
5880316,5882151,CHI,CHI,N,NA,NA,NA,xxx,0
5882503,5883008,CHI,CHI,N,NA,NA,NA,xxx,0
5883676,5884252,CHI,CHI,N,NA,NA,NA,xxx,0
5884855,5885770,CHI,CHI,N,NA,NA,NA,xxx,0
5885783,5886449,CHI,CHI,L,NA,NA,NA,xxx,0
5886622,5886912,CHI,CHI,L,NA,NA,NA,xxx,0
5886921,5887368,FA1,FEM,NA,NA,NA,NA,xxx,2
5887435,5888761,FA1,FEM,NA,NA,NA,NA,xxx,2
5889437,5889616,CHI,CHI,N,NA,NA,NA,xxx,0
5889765,5890297,FA1,FEM,NA,NA,NA,NA,xxx,2
5890416,5891876,OCHI,OCH,NA,NA,NA,NA,xxx,3
5892618,5893432,FA1,FEM,NA,NA,NA,NA,xxx,3
5893501,5894238,FA1,FEM,NA,NA,NA,NA,xxx,4
5894314,5894703,OCHI,OCH,NA,NA,NA,NA,xxx,1
5894775,5895169,FA1,FEM,NA,NA,NA,NA,xxx,1
5895438,5896471,OCHI,OCH,NA,NA,NA,NA,xxx,4
5896496,5897430,FA1,FEM,NA,NA,NA,NA,xxx,4
5897682,5898506,FA1,FEM,NA,NA,NA,NA,xxx,3
5897690,5897824,CHI,CHI,N,NA,NA,NA,xxx,0
5899126,5899242,CHI,CHI,N,NA,NA,NA,xxx,0
5899340,5899738,FA1,FEM,NA,NA,NA,NA,xxx,3
5899672,5899831,CHI,CHI,N,NA,NA,NA,xxx,0
5900550,5901421,FA1,FEM,NA,NA,NA,NA,xxx,4
5901722,5901905,CHI,CHI,N,NA,NA,NA,xxx,0
5902255,5902501,CHI,CHI,N,NA,NA,NA,xxx,0
5903731,5904517,FA1,FEM,NA,NA,NA,NA,xxx,6
5904518,5905571,CHI,CHI,N,NA,NA,NA,xxx,0
5905178,5905567,FA1,FEM,NA,NA,NA,NA,xxx,3
5905894,5907043,OCHI,OCH,NA,NA,NA,NA,xxx,6
5907021,5908082,FA1,FEM,NA,NA,NA,NA,xxx,4
5908170,5910036,CHI,CHI,N,NA,NA,NA,xxx,0
5908693,5909801,FA1,FEM,NA,NA,NA,NA,xxx,1
5910038,5910181,CHI,CHI,N,NA,NA,NA,xxx,0
5910200,5911916,FA1,FEM,NA,NA,NA,NA,xxx,3
5912492,5913129,FA1,FEM,NA,NA,NA,NA,xxx,5
5913207,5915396,CHI,CHI,N,NA,NA,NA,xxx,0
5914433,5915373,FA1,FEM,NA,NA,NA,NA,xxx,2
5915763,5916563,CHI,CHI,N,NA,NA,NA,xxx,0
5915942,5917501,FA1,FEM,NA,NA,NA,NA,xxx,1
5917642,5919467,FA1,FEM,NA,NA,NA,NA,xxx,6
5919658,5920018,FA1,FEM,NA,NA,NA,NA,xxx,2
5920960,5921636,FA1,FEM,NA,NA,NA,NA,xxx,2
5921756,5922142,FA1,FEM,NA,NA,NA,NA,xxx,1
5922042,5923394,CHI,CHI,N,NA,NA,NA,xxx,0
5922307,5923357,FA1,FEM,NA,NA,NA,NA,xxx,2
5923844,5925365,FA1,FEM,NA,NA,NA,NA,xxx,5
5925650,5927982,FA1,FEM,NA,NA,NA,NA,xxx,1
5928743,5930179,FA1,FEM,NA,NA,NA,NA,xxx,4
5930235,5930868,FA1,FEM,NA,NA,NA,NA,xxx,6
5931577,5931837,FA1,FEM,NA,NA,NA,NA,xxx,1
5933006,5933833,FA1,FEM,NA,NA,NA,NA,xxx,3
5933834,5934491,FA1,FEM,NA,NA,NA,NA,xxx,2
5935917,5936363,FA1,FEM,NA,NA,NA,NA,xxx,1
5936587,5936878,FA1,FEM,NA,NA,NA,NA,xxx,1
5936931,5937000,CHI,CHI,N,NA,NA,NA,xxx,0
