segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
1643489,1645185,OCHI,OCH,NA,NA,NA,NA,xxx,3
1644654,1646784,FA1,FEM,NA,NA,NA,NA,xxx,10
1647373,1648048,CHI,CHI,C,0,NA,NA,xxx,0
1648146,1649129,FA1,FEM,NA,NA,NA,NA,xxx,7
1649341,1650305,FA1,FEM,NA,NA,NA,NA,xxx,7
1650642,1651680,OCHI,OCH,NA,NA,NA,NA,xxx,3
1651686,1652523,CHI,CHI,N,NA,NA,NA,xxx,0
1652652,1653782,OCHI,OCH,NA,NA,NA,NA,xxx,3
1653846,1655491,FA1,FEM,NA,NA,NA,NA,xxx,7
1655202,1658638,OCHI,OCH,NA,NA,NA,NA,xxx,10
1659140,1661508,OCHI,OCH,NA,NA,NA,NA,xxx,7
1662276,1664061,FA1,FEM,NA,NA,NA,NA,xxx,4
1664124,1665159,OCHI,OCH,NA,NA,NA,NA,xxx,5
1664585,1665041,FA1,FEM,NA,NA,NA,NA,xxx,2
1665407,1666163,OCHI,OCH,NA,NA,NA,NA,xxx,4
1666664,1667769,FA1,FEM,NA,NA,NA,NA,xxx,11
1668175,1669123,OCHI,OCH,NA,NA,NA,NA,xxx,4
1670039,1670322,OCHI,OCH,NA,NA,NA,NA,xxx,1
1674420,1674619,FA1,FEM,NA,NA,NA,NA,xxx,1
1675211,1675866,OCHI,OCH,NA,NA,NA,NA,xxx,1
1675860,1678785,FA1,FEM,NA,NA,NA,NA,xxx,11
1679837,1680733,FA1,FEM,NA,NA,NA,NA,xxx,7
1686654,1687355,FA1,FEM,NA,NA,NA,NA,xxx,3
1691084,1692801,OCHI,OCH,NA,NA,NA,NA,xxx,9
1693560,1694094,FA1,FEM,NA,NA,NA,NA,xxx,1
1694772,1696743,FA1,FEM,NA,NA,NA,NA,xxx,9
1695667,1696142,OCHI,OCH,NA,NA,NA,NA,xxx,1
1697058,1697954,FA1,FEM,NA,NA,NA,NA,xxx,5
1698361,1698859,OCHI,OCH,NA,NA,NA,NA,xxx,1
1698886,1700107,FA1,FEM,NA,NA,NA,NA,xxx,6
1701084,1703156,FA1,FEM,NA,NA,NA,NA,xxx,11
1705491,1706638,OCHI,OCH,NA,NA,NA,NA,xxx,3
1707915,1709065,FA1,FEM,NA,NA,NA,NA,xxx,8
1709240,1710287,OCHI,OCH,NA,NA,NA,NA,xxx,5
1711527,1711696,FA1,FEM,NA,NA,NA,NA,xxx,1
1711891,1713547,FA1,FEM,NA,NA,NA,NA,xxx,10
1713743,1714769,FA1,FEM,NA,NA,NA,NA,xxx,4
1715646,1716882,OCHI,OCH,NA,NA,NA,NA,xxx,4
1717447,1718599,OCHI,OCH,NA,NA,NA,NA,xxx,2
1719487,1722701,FA1,FEM,NA,NA,NA,NA,xxx,14
1722778,1723830,FA1,FEM,NA,NA,NA,NA,xxx,3
1725065,1725581,FA1,FEM,NA,NA,NA,NA,xxx,2
1725391,1725771,OCHI,OCH,NA,NA,NA,NA,xxx,1
1725657,1727048,FA1,FEM,NA,NA,NA,NA,xxx,7
1726100,1726466,OCHI,OCH,NA,NA,NA,NA,xxx,1
1729574,1729972,FA1,FEM,NA,NA,NA,NA,xxx,1
1730563,1731117,FA1,FEM,NA,NA,NA,NA,xxx,1
1731221,1732200,OCHI,OCH,NA,NA,NA,NA,xxx,1
1732377,1733360,FA1,FEM,NA,NA,NA,NA,xxx,5
1732549,1733702,OCHI,OCH,NA,NA,NA,NA,xxx,1
1733754,1734740,FA1,FEM,NA,NA,NA,NA,xxx,6
1734446,1735114,OCHI,OCH,NA,NA,NA,NA,xxx,1
1735234,1737418,FA1,FEM,NA,NA,NA,NA,xxx,8
1739377,1740142,OCHI,OCH,NA,NA,NA,NA,xxx,1
1740629,1743761,OCHI,OCH,NA,NA,NA,NA,xxx,11
1745030,1747343,OCHI,OCH,NA,NA,NA,NA,xxx,6
1746523,1747298,FA1,FEM,NA,NA,NA,NA,xxx,2
1748082,1748445,OCHI,OCH,NA,NA,NA,NA,xxx,1
1748304,1750792,FA1,FEM,NA,NA,NA,NA,xxx,8
1749813,1750284,CHI,CHI,N,NA,NA,NA,xxx,0
1750541,1753682,OCHI,OCH,NA,NA,NA,NA,xxx,5
1756913,1757802,FA1,FEM,NA,NA,NA,NA,xxx,3
