segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
1508050,1509070,CHI,CHI,N,NA,NA,NA,xxx,0
1509105,1511605,CHI,CHI,N,NA,NA,NA,xxx,0
1511619,1512261,CHI,CHI,C,NA,NA,NA,xxx,0
1512343,1513574,CHI,CHI,C,NA,NA,NA,xxx,0
1515251,1516025,CHI,CHI,N,NA,NA,NA,xxx,0
1516146,1517135,CHI,CHI,N,NA,NA,NA,xxx,0
1521278,1522231,CHI,CHI,N,NA,NA,NA,xxx,0
1522441,1523583,CHI,CHI,N,NA,NA,NA,xxx,0
1523657,1524657,CHI,CHI,N,NA,NA,NA,xxx,0
1531569,1532132,CHI,CHI,N,NA,NA,NA,xxx,0
1557736,1558441,MA1,MAL,NA,NA,NA,NA,xxx,1
1558585,1559938,MA1,MAL,NA,NA,NA,NA,xxx,4
1567488,1568067,CHI,CHI,N,NA,NA,NA,xxx,0
1568943,1569974,MA1,MAL,NA,NA,NA,NA,xxx,2
1587446,1588709,MA1,MAL,NA,NA,NA,NA,xxx,1
