segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
6620149,6621206,FA1,FEM,NA,NA,NA,NA,xxx,2
6622515,6623963,FA1,FEM,NA,NA,NA,NA,xxx,5
6624170,6624686,FA1,FEM,NA,NA,NA,NA,xxx,2
6625505,6626216,FA1,FEM,NA,NA,NA,NA,xxx,3
6626706,6627144,FA1,FEM,NA,NA,NA,NA,xxx,1
6630237,6630881,FA1,FEM,NA,NA,NA,NA,xxx,2
6632066,6634236,FA1,FEM,NA,NA,NA,NA,xxx,9
6641845,6642057,FA1,FEM,NA,NA,NA,NA,xxx,1
6646061,6646505,FA1,FEM,NA,NA,NA,NA,xxx,2
6647577,6649737,FA1,FEM,NA,NA,NA,NA,xxx,8
6650010,6650469,FA1,FEM,NA,NA,NA,NA,xxx,3
6650613,6651174,FA1,FEM,NA,NA,NA,NA,xxx,3
6651711,6652495,FA1,FEM,NA,NA,NA,NA,xxx,2
6655520,6655901,FA1,FEM,NA,NA,NA,NA,xxx,1
6656252,6657082,FA1,FEM,NA,NA,NA,NA,xxx,5
6657778,6658330,FA1,FEM,NA,NA,NA,NA,xxx,3
6663098,6665917,FA1,FEM,NA,NA,NA,NA,xxx,14
6682432,6682659,CHI,CHI,N,NA,NA,NA,xxx,0
6683110,6683271,FA1,FEM,NA,NA,NA,NA,xxx,1
6686639,6687013,CHI,CHI,C,0,NA,NA,xxx,0
6687153,6687588,FA1,FEM,NA,NA,NA,NA,xxx,1
6688964,6689157,CHI,CHI,N,NA,NA,NA,xxx,0
6698000,6698310,CHI,CHI,C,0,NA,NA,xxx,0
6700734,6701014,FA1,FEM,NA,NA,NA,NA,xxx,1
6702171,6702628,CHI,CHI,C,0,NA,NA,xxx,0
6702917,6705767,FA1,FEM,NA,NA,NA,NA,xxx,11
6706662,6706889,CHI,CHI,N,NA,NA,NA,xxx,0
6706905,6709238,FA1,FEM,NA,NA,NA,NA,xxx,14
6715462,6716443,FA1,FEM,NA,NA,NA,NA,xxx,6
6717817,6718806,FA1,FEM,NA,NA,NA,NA,xxx,8
6718933,6720003,FA1,FEM,NA,NA,NA,NA,xxx,4
6724127,6724329,FA1,FEM,NA,NA,NA,NA,xxx,2
6725371,6725828,FA1,FEM,NA,NA,NA,NA,xxx,3
6727296,6728568,FA1,FEM,NA,NA,NA,NA,xxx,4
6729160,6729439,FA1,FEM,NA,NA,NA,NA,xxx,2
6730462,6731628,FA1,FEM,NA,NA,NA,NA,xxx,5
6732720,6733030,FA1,FEM,NA,NA,NA,NA,xxx,1
6733551,6734238,FA1,FEM,NA,NA,NA,NA,xxx,3
6734617,6734933,FA1,FEM,NA,NA,NA,NA,xxx,2
6736711,6737129,FA1,FEM,NA,NA,NA,NA,xxx,1
6739531,6740000,FA1,FEM,NA,NA,NA,NA,xxx,2
