segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
36589592,36593004,FA1,FEM,NA,NA,NA,NA,xxx,16
36594716,36597257,FA1,FEM,NA,NA,NA,NA,xxx,12
36599088,36600577,FA1,FEM,NA,NA,NA,NA,xxx,4
36601458,36605613,FA1,FEM,NA,NA,NA,NA,xxx,13
36608690,36609613,FA1,FEM,NA,NA,NA,NA,xxx,2
36619180,36620443,FA1,FEM,NA,NA,NA,NA,xxx,6
36621283,36622722,FA1,FEM,NA,NA,NA,NA,xxx,8
36625505,36626195,FA1,FEM,NA,NA,NA,NA,xxx,1
36626969,36627953,FA1,FEM,NA,NA,NA,NA,xxx,4
36629577,36629989,FA1,FEM,NA,NA,NA,NA,xxx,1
36635757,36636144,FA1,FEM,NA,NA,NA,NA,xxx,1
36636438,36639170,FA1,FEM,NA,NA,NA,NA,xxx,10
36640556,36641484,FA1,FEM,NA,NA,NA,NA,xxx,4
36645046,36646468,FA1,FEM,NA,NA,NA,NA,xxx,8
36647824,36649159,FA1,FEM,NA,NA,NA,NA,xxx,5
36654979,36656515,FA1,FEM,NA,NA,NA,NA,xxx,5
36656633,36658365,FA1,FEM,NA,NA,NA,NA,xxx,10
36658401,36661205,FA1,FEM,NA,NA,NA,NA,xxx,15
36664438,36666871,FA1,FEM,NA,NA,NA,NA,xxx,12
36666979,36670865,FA1,FEM,NA,NA,NA,NA,xxx,19
36672428,36675247,FA1,FEM,NA,NA,NA,NA,xxx,10
36675741,36676917,MA1,MAL,NA,NA,NA,NA,xxx,3
36677165,36677546,FA1,FEM,NA,NA,NA,NA,xxx,1
36677809,36680304,FA1,FEM,NA,NA,NA,NA,xxx,14
36680995,36681665,FA1,FEM,NA,NA,NA,NA,xxx,4
36681798,36684525,FA1,FEM,NA,NA,NA,NA,xxx,10
36684974,36685901,FA1,FEM,NA,NA,NA,NA,xxx,5
36688283,36691737,FA1,FEM,NA,NA,NA,NA,xxx,10
36692175,36693567,FA1,FEM,NA,NA,NA,NA,xxx,5
36694634,36696783,FA1,FEM,NA,NA,NA,NA,xxx,13
36697107,36698793,FA1,FEM,NA,NA,NA,NA,xxx,5
36699304,36700221,FA1,FEM,NA,NA,NA,NA,xxx,5
36700587,36701000,FA1,FEM,NA,NA,NA,NA,xxx,5
