segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
1639005,1639649,CHI,CHI,N,NA,NA,NA,xxx,0
1639737,1640463,CHI,CHI,Y,NA,NA,NA,xxx,0
1640443,1641499,FA1,FEM,NA,NA,NA,NA,xxx,5
1641664,1642262,CHI,CHI,Y,NA,NA,NA,xxx,0
1642113,1642690,FA1,FEM,NA,NA,NA,NA,xxx,4
1642732,1646423,CHI,CHI,Y,NA,NA,NA,xxx,0
1646484,1648277,CHI,CHI,Y,NA,NA,NA,xxx,0
1647836,1648243,FA1,FEM,NA,NA,NA,NA,xxx,1
1648314,1652428,CHI,CHI,Y,NA,NA,NA,xxx,0
1652571,1655530,CHI,CHI,Y,NA,NA,NA,xxx,0
1655382,1656052,FA1,FEM,NA,NA,NA,NA,xxx,3
1656175,1659263,CHI,CHI,Y,NA,NA,NA,xxx,0
1657000,1657371,FA1,FEM,NA,NA,NA,NA,xxx,1
1657479,1659098,FA1,FEM,NA,NA,NA,NA,xxx,3
1659294,1661727,CHI,CHI,Y,NA,NA,NA,xxx,0
1660873,1661646,FA1,FEM,NA,NA,NA,NA,xxx,1
1661989,1663355,CHI,CHI,Y,NA,NA,NA,xxx,0
1663850,1666762,CHI,CHI,Y,NA,NA,NA,xxx,0
1666778,1667144,CHI,CHI,Y,NA,NA,NA,xxx,0
1667025,1668051,FA1,FEM,NA,NA,NA,NA,xxx,3
1668107,1670509,CHI,CHI,Y,NA,NA,NA,xxx,0
1671468,1672571,FA1,FEM,NA,NA,NA,NA,xxx,6
1672732,1673206,CHI,CHI,N,NA,NA,NA,xxx,0
1673994,1674762,CHI,CHI,Y,NA,NA,NA,xxx,0
1675133,1679133,CHI,CHI,Y,NA,NA,NA,xxx,0
1679433,1682304,CHI,CHI,Y,NA,NA,NA,xxx,0
1681541,1682928,FA1,FEM,NA,NA,NA,NA,xxx,6
1682928,1686381,CHI,CHI,Y,NA,NA,NA,xxx,0
1687097,1690370,CHI,CHI,Y,NA,NA,NA,xxx,0
1689096,1691060,FA1,FEM,NA,NA,NA,NA,xxx,7
1691350,1691536,CHI,CHI,Y,NA,NA,NA,xxx,0
1692052,1693474,FA1,FEM,NA,NA,NA,NA,xxx,8
1692427,1693030,CHI,CHI,Y,NA,NA,NA,xxx,0
1693525,1697783,CHI,CHI,Y,NA,NA,NA,xxx,0
1697445,1699002,FA1,FEM,NA,NA,NA,NA,xxx,3
1697819,1700732,CHI,CHI,Y,NA,NA,NA,xxx,0
1701190,1702195,CHI,CHI,Y,NA,NA,NA,xxx,0
1701483,1702169,FA1,FEM,NA,NA,NA,NA,xxx,6
1702509,1706231,CHI,CHI,Y,NA,NA,NA,xxx,0
1706685,1708932,CHI,CHI,Y,NA,NA,NA,xxx,0
1709030,1711448,CHI,CHI,Y,NA,NA,NA,xxx,0
1710138,1711994,FA1,FEM,NA,NA,NA,NA,xxx,7
1712257,1713463,FA1,FEM,NA,NA,NA,NA,xxx,6
1713505,1716412,CHI,CHI,Y,NA,NA,NA,xxx,0
1715393,1717027,FA1,FEM,NA,NA,NA,NA,xxx,8
1716752,1720299,CHI,CHI,Y,NA,NA,NA,xxx,0
1720716,1721654,FA1,FEM,NA,NA,NA,NA,xxx,7
1721510,1724459,CHI,CHI,Y,NA,NA,NA,xxx,0
1725082,1726675,CHI,CHI,Y,NA,NA,NA,xxx,0
1726979,1728247,CHI,CHI,Y,NA,NA,NA,xxx,0
1728536,1731773,CHI,CHI,Y,NA,NA,NA,xxx,0
1731782,1732308,OCHI,OCH,NA,NA,NA,NA,xxx,2
1732561,1736577,CHI,CHI,Y,NA,NA,NA,xxx,0
1736731,1737922,OCHI,OCH,NA,NA,NA,NA,xxx,3
1737319,1737948,FA1,FEM,NA,NA,NA,NA,xxx,2
1737556,1741242,CHI,CHI,Y,NA,NA,NA,xxx,0
1741468,1742680,CHI,CHI,Y,NA,NA,NA,xxx,0
1742746,1746695,CHI,CHI,Y,NA,NA,NA,xxx,0
1746737,1748897,CHI,CHI,Y,NA,NA,NA,xxx,0
1749536,1750510,CHI,CHI,Y,NA,NA,NA,xxx,0
1751324,1752386,CHI,CHI,Y,NA,NA,NA,xxx,0
1752824,1755509,CHI,CHI,Y,NA,NA,NA,xxx,0
1755897,1759000,CHI,CHI,Y,NA,NA,NA,xxx,0
