segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
39780458,39781855,OCHI,OCH,NA,NA,NA,NA,xxx,3
39787680,39788927,CHI,CHI,N,NA,NA,NA,xxx,0
39789938,39791201,OCHI,OCH,NA,NA,NA,NA,xxx,4
39791407,39791670,CHI,CHI,N,NA,NA,NA,xxx,0
39794871,39796324,OCHI,OCH,NA,NA,NA,NA,xxx,3
39800371,39800654,CHI,CHI,N,NA,NA,NA,xxx,0
39804999,39805473,CHI,CHI,N,NA,NA,NA,xxx,0
39807844,39809520,OCHI,OCH,NA,NA,NA,NA,xxx,3
39809934,39810049,CHI,CHI,N,NA,NA,NA,xxx,0
39811781,39812211,OCHI,OCH,NA,NA,NA,NA,xxx,1
39812491,39813480,OCHI,OCH,NA,NA,NA,NA,xxx,2
39813547,39815647,OCHI,OCH,NA,NA,NA,NA,xxx,1
39815880,39816005,CHI,CHI,N,NA,NA,NA,xxx,0
39816976,39817193,CHI,CHI,N,NA,NA,NA,xxx,0
39818200,39818435,MA1,MAL,NA,NA,NA,NA,xxx,1
39823211,39824214,OCHI,OCH,NA,NA,NA,NA,xxx,3
39824486,39825243,OCHI,OCH,NA,NA,NA,NA,xxx,2
39825511,39826527,OCHI,OCH,NA,NA,NA,NA,xxx,3
39826728,39827258,CHI,CHI,C,0,NA,NA,xxx,0
39827960,39828952,MA1,MAL,NA,NA,NA,NA,xxx,5
39828950,39830804,CHI,CHI,C,0,NA,NA,xxx,0
39832475,39832561,CHI,CHI,N,NA,NA,NA,xxx,0
39832574,39833279,MA1,MAL,NA,NA,NA,NA,xxx,3
39833439,39833514,CHI,CHI,N,NA,NA,NA,xxx,0
39834264,39834937,CHI,CHI,N,NA,NA,NA,xxx,0
39835490,39836083,CHI,CHI,N,NA,NA,NA,xxx,0
39836389,39837130,CHI,CHI,N,NA,NA,NA,xxx,0
39837499,39838157,CHI,CHI,N,NA,NA,NA,xxx,0
39838632,39839470,MA1,MAL,NA,NA,NA,NA,xxx,2
39839522,39839825,OCHI,OCH,NA,NA,NA,NA,xxx,1
39840397,39841381,OCHI,OCH,NA,NA,NA,NA,xxx,2
39842362,39842913,CHI,CHI,N,NA,NA,NA,xxx,0
39865597,39865725,CHI,CHI,N,NA,NA,NA,xxx,0
39866090,39866333,OCHI,OCH,NA,NA,NA,NA,xxx,2
39867318,39868145,CHI,CHI,N,NA,NA,NA,xxx,0
39867813,39868139,OCHI,OCH,NA,NA,NA,NA,xxx,1
39868496,39869929,CHI,CHI,N,NA,NA,NA,xxx,0
39869974,39870577,CHI,CHI,N,NA,NA,NA,xxx,0
39870822,39872190,MA1,MAL,NA,NA,NA,NA,xxx,3
39872503,39872879,CHI,CHI,N,NA,NA,NA,xxx,0
39873336,39873752,CHI,CHI,N,NA,NA,NA,xxx,0
39874503,39874931,FA1,FEM,NA,NA,NA,NA,xxx,1
39875710,39875848,CHI,CHI,N,NA,NA,NA,xxx,0
39877908,39879130,OCHI,OCH,NA,NA,NA,NA,xxx,1
39879308,39880919,OCHI,OCH,NA,NA,NA,NA,xxx,3
39881736,39883624,FA1,FEM,NA,NA,NA,NA,xxx,4
39890002,39890164,CHI,CHI,N,NA,NA,NA,xxx,0
39894086,39895567,MA1,MAL,NA,NA,NA,NA,xxx,6
39896141,39897835,MA1,MAL,NA,NA,NA,NA,xxx,8
