segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
7297634,7298036,OCHI,OCH,NA,NA,NA,NA,xxx,1
7298041,7299474,FA1,FEM,NA,NA,NA,NA,xxx,8
7299711,7299932,CHI,CHI,N,NA,NA,NA,xxx,0
7300809,7302350,FA1,FEM,NA,NA,NA,NA,xxx,7
7302397,7302912,CHI,CHI,N,NA,NA,NA,xxx,0
7303749,7304430,CHI,CHI,L,NA,NA,NA,xxx,0
7305390,7306210,FA1,FEM,NA,NA,NA,NA,xxx,2
7307164,7307881,FA1,FEM,NA,NA,NA,NA,xxx,7
7307613,7308701,CHI,CHI,L,NA,NA,NA,xxx,0
7308922,7310438,CHI,CHI,L,NA,NA,NA,xxx,0
7309538,7310471,FA1,FEM,NA,NA,NA,NA,xxx,3
7311216,7311427,CHI,CHI,N,NA,NA,NA,xxx,0
7311452,7311803,FA1,FEM,NA,NA,NA,NA,xxx,1
7312664,7313296,CHI,CHI,N,NA,NA,NA,xxx,0
7313443,7314375,FA1,FEM,NA,NA,NA,NA,xxx,2
7315277,7315785,CHI,CHI,N,NA,NA,NA,xxx,0
7316505,7318159,CHI,CHI,C,0,NA,NA,xxx,0
7323580,7324638,CHI,CHI,C,0,NA,NA,xxx,0
7327061,7327634,FA1,FEM,NA,NA,NA,NA,xxx,1
7328830,7329387,FA1,FEM,NA,NA,NA,NA,xxx,3
7330316,7330605,CHI,CHI,C,0,NA,NA,xxx,0
7330837,7331159,CHI,CHI,N,NA,NA,NA,xxx,0
7331303,7332150,FA1,FEM,NA,NA,NA,NA,xxx,3
7332228,7334114,CHI,CHI,N,NA,NA,NA,xxx,0
7334759,7336319,FA1,FEM,NA,NA,NA,NA,xxx,7
7336583,7337489,FA1,FEM,NA,NA,NA,NA,xxx,4
7338146,7339468,FA1,FEM,NA,NA,NA,NA,xxx,6
7340074,7340732,CHI,CHI,N,NA,NA,NA,xxx,0
7340860,7341378,FA1,FEM,NA,NA,NA,NA,xxx,2
7341850,7342479,FA1,FEM,NA,NA,NA,NA,xxx,3
7342993,7343616,FA1,FEM,NA,NA,NA,NA,xxx,2
7344785,7346615,CHI,CHI,N,NA,NA,NA,xxx,0
7345437,7346235,FA1,FEM,NA,NA,NA,NA,xxx,1
7346791,7348211,CHI,CHI,N,NA,NA,NA,xxx,0
7348303,7350306,CHI,CHI,L,NA,NA,NA,xxx,0
7348879,7350123,FA1,FEM,NA,NA,NA,NA,xxx,6
7350723,7351169,CHI,CHI,N,NA,NA,NA,xxx,0
7351645,7352642,CHI,CHI,N,NA,NA,NA,xxx,0
7352499,7353630,FA1,FEM,NA,NA,NA,NA,xxx,5
7355553,7357898,CHI,CHI,L,NA,NA,NA,xxx,0
7356782,7357922,FA1,FEM,NA,NA,NA,NA,xxx,2
7359172,7360367,FA1,FEM,NA,NA,NA,NA,xxx,5
7359621,7361426,CHI,CHI,L,NA,NA,NA,xxx,0
7361586,7361791,FA1,FEM,NA,NA,NA,NA,xxx,1
7362117,7363749,CHI,CHI,L,NA,NA,NA,xxx,0
7362817,7364098,FA1,FEM,NA,NA,NA,NA,xxx,1
7364172,7365273,CHI,CHI,C,0,NA,NA,xxx,0
7365358,7366511,FA1,FEM,NA,NA,NA,NA,xxx,3
7369090,7369537,FA1,FEM,NA,NA,NA,NA,xxx,1
7370980,7371582,CHI,CHI,C,0,NA,NA,xxx,0
7371269,7372139,FA1,FEM,NA,NA,NA,NA,xxx,3
7373094,7374651,FA1,FEM,NA,NA,NA,NA,xxx,5
7375785,7379944,FA1,FEM,NA,NA,NA,NA,xxx,16
7377482,7378381,CHI,CHI,N,NA,NA,NA,xxx,0
7381211,7381625,FA1,FEM,NA,NA,NA,NA,xxx,1
7382032,7382873,FA1,FEM,NA,NA,NA,NA,xxx,6
7383036,7383873,CHI,CHI,N,NA,NA,NA,xxx,0
7383595,7384146,FA1,FEM,NA,NA,NA,NA,xxx,1
7386621,7388781,FA1,FEM,NA,NA,NA,NA,xxx,10
7390077,7392638,FA1,FEM,NA,NA,NA,NA,xxx,10
7392407,7393364,CHI,CHI,C,0,NA,NA,xxx,0
7393553,7394619,FA1,FEM,NA,NA,NA,NA,xxx,5
7395123,7395514,CHI,CHI,N,NA,NA,NA,xxx,0
7397035,7397999,CHI,CHI,C,0,NA,NA,xxx,0
7398248,7399352,FA1,FEM,NA,NA,NA,NA,xxx,6
7399791,7400283,CHI,CHI,C,W,NA,NA,xxx,0
7400680,7401136,FA1,FEM,NA,NA,NA,NA,xxx,1
7403227,7403657,CHI,CHI,N,NA,NA,NA,xxx,0
7405364,7406045,CHI,CHI,N,NA,NA,NA,xxx,0
7408397,7410918,FA1,FEM,NA,NA,NA,NA,xxx,7
7409077,7409556,CHI,CHI,N,NA,NA,NA,xxx,0
7410356,7410949,CHI,CHI,N,NA,NA,NA,xxx,0
7411627,7412970,FA1,FEM,NA,NA,NA,NA,xxx,4
7413517,7414977,CHI,CHI,N,NA,NA,NA,xxx,0
7415581,7415789,CHI,CHI,N,NA,NA,NA,xxx,0
