segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
39779628,39784840,FA1,FEM,NA,NA,NA,NA,xxx,15
39786520,39790288,FA1,FEM,NA,NA,NA,NA,xxx,14
39790953,39791628,FA1,FEM,NA,NA,NA,NA,xxx,2
39792391,39796355,FA1,FEM,NA,NA,NA,NA,xxx,14
39794489,39795330,OCHI,OCH,NA,NA,NA,NA,xxx,1
39797819,39802711,OCHI,OCH,NA,NA,NA,NA,xxx,9
39803479,39804329,OCHI,OCH,NA,NA,NA,NA,xxx,1
39805757,39809355,FA1,FEM,NA,NA,NA,NA,xxx,15
39809469,39810123,OCHI,OCH,NA,NA,NA,NA,xxx,2
39810476,39810660,OCHI,OCH,NA,NA,NA,NA,xxx,1
39810653,39810981,FA1,FEM,NA,NA,NA,NA,xxx,1
39811721,39813799,FA1,FEM,NA,NA,NA,NA,xxx,9
39813336,39813805,CHI,CHI,N,NA,NA,NA,xxx,0
39814074,39815850,FA1,FEM,NA,NA,NA,NA,xxx,4
39816122,39818814,FA1,FEM,NA,NA,NA,NA,xxx,5
39819698,39824517,FA1,FEM,NA,NA,NA,NA,xxx,14
39824854,39826988,FA1,FEM,NA,NA,NA,NA,xxx,4
39827907,39832209,FA1,FEM,NA,NA,NA,NA,xxx,11
39832662,39833784,FA1,FEM,NA,NA,NA,NA,xxx,1
39835092,39840040,FA1,FEM,NA,NA,NA,NA,xxx,17
39840517,39842272,FA1,FEM,NA,NA,NA,NA,xxx,8
39842686,39845988,FA1,FEM,NA,NA,NA,NA,xxx,11
39846291,39847663,FA1,FEM,NA,NA,NA,NA,xxx,6
39848459,39852221,FA1,FEM,NA,NA,NA,NA,xxx,8
39853825,39856506,FA1,FEM,NA,NA,NA,NA,xxx,9
39857843,39858616,FA1,FEM,NA,NA,NA,NA,xxx,2
39858941,39860301,FA1,FEM,NA,NA,NA,NA,xxx,5
39860691,39861424,FA1,FEM,NA,NA,NA,NA,xxx,1
39862691,39868557,FA1,FEM,NA,NA,NA,NA,xxx,13
39869564,39874860,FA1,FEM,NA,NA,NA,NA,xxx,18
39875988,39878221,FA1,FEM,NA,NA,NA,NA,xxx,5
39878366,39880529,FA1,FEM,NA,NA,NA,NA,xxx,6
39879273,39880459,CHI,CHI,N,NA,NA,NA,xxx,0
39882442,39883099,CHI,CHI,N,NA,NA,NA,xxx,0
39883878,39885738,FA1,FEM,NA,NA,NA,NA,xxx,9
39886493,39889604,FA1,FEM,NA,NA,NA,NA,xxx,10
39889674,39892994,FA1,FEM,NA,NA,NA,NA,xxx,11
39894785,39895285,CHI,CHI,N,NA,NA,NA,xxx,0
39895264,39898000,FA1,FEM,NA,NA,NA,NA,xxx,7
39895872,39896837,CHI,CHI,N,NA,NA,NA,xxx,0
39897345,39898000,CHI,CHI,N,NA,NA,NA,xxx,0
