segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
16289000,16291597,FA1,FEM,NA,NA,NA,NA,xxx,10
16292149,16292680,OCHI,OCH,NA,NA,NA,NA,xxx,3
16293773,16294474,OCHI,OCH,NA,NA,NA,NA,xxx,4
16294525,16296283,OCHI,OCH,NA,NA,NA,NA,xxx,8
16297489,16299376,OCHI,OCH,NA,NA,NA,NA,xxx,3
16299392,16301495,FA1,FEM,NA,NA,NA,NA,xxx,10
16301562,16303422,FA1,FEM,NA,NA,NA,NA,xxx,9
16303999,16304829,FA1,FEM,NA,NA,NA,NA,xxx,2
16305577,16307284,FA1,FEM,NA,NA,NA,NA,xxx,10
16309379,16311150,OCHI,OCH,NA,NA,NA,NA,xxx,5
16317922,16320519,OCHI,OCH,NA,NA,NA,NA,xxx,8
16323058,16324323,OCHI,OCH,NA,NA,NA,NA,xxx,1
16326445,16327088,FA1,FEM,NA,NA,NA,NA,xxx,1
16337346,16340016,OCHI,OCH,NA,NA,NA,NA,xxx,9
16340249,16340778,OCHI,OCH,NA,NA,NA,NA,xxx,1
16341051,16342845,OCHI,OCH,NA,NA,NA,NA,xxx,3
16343382,16343879,FA1,FEM,NA,NA,NA,NA,xxx,2
16344064,16344543,OCHI,OCH,NA,NA,NA,NA,xxx,1
16349911,16350923,OCHI,OCH,NA,NA,NA,NA,xxx,1
16351133,16353209,OCHI,OCH,NA,NA,NA,NA,xxx,9
16354459,16355336,CHI,CHI,N,NA,NA,NA,xxx,0
16356078,16356891,CHI,CHI,C,0,NA,NA,xxx,0
16356794,16358358,OCHI,OCH,NA,NA,NA,NA,xxx,4
16358041,16358277,CHI,CHI,C,0,NA,NA,xxx,0
16358567,16361291,OCHI,OCH,NA,NA,NA,NA,xxx,7
16361395,16362478,CHI,CHI,N,NA,NA,NA,xxx,0
16363399,16365757,FA1,FEM,NA,NA,NA,NA,xxx,9
16366201,16369881,FA1,FEM,NA,NA,NA,NA,xxx,9
16369936,16372869,OCHI,OCH,NA,NA,NA,NA,xxx,12
16372202,16372565,FA1,FEM,NA,NA,NA,NA,xxx,1
16372996,16373589,FA1,FEM,NA,NA,NA,NA,xxx,2
16374205,16374956,OCHI,OCH,NA,NA,NA,NA,xxx,1
16374908,16375493,FA1,FEM,NA,NA,NA,NA,xxx,2
16375648,16376454,FA1,FEM,NA,NA,NA,NA,xxx,3
16376549,16380027,FA1,FEM,NA,NA,NA,NA,xxx,13
16380798,16383699,OCHI,OCH,NA,NA,NA,NA,xxx,3
16388178,16388624,CHI,CHI,N,NA,NA,NA,xxx,0
16389107,16391719,OCHI,OCH,NA,NA,NA,NA,xxx,7
16389916,16390248,CHI,CHI,C,0,NA,NA,xxx,0
16390460,16391693,CHI,CHI,N,NA,NA,NA,xxx,0
16392236,16393054,CHI,CHI,C,0,NA,NA,xxx,0
16393789,16394532,CHI,CHI,N,NA,NA,NA,xxx,0
16395062,16396967,CHI,CHI,C,0,NA,NA,xxx,0
16395957,16396411,OCHI,OCH,NA,NA,NA,NA,xxx,2
16397434,16397988,CHI,CHI,C,NA,NA,NA,xxx,0
16398227,16399302,OCHI,OCH,NA,NA,NA,NA,xxx,2
16400434,16403031,FA1,FEM,NA,NA,NA,NA,xxx,3
16407067,16408272,OCHI,OCH,NA,NA,NA,NA,xxx,2
