segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
2073206,2073474,CHI,CHI,N,NA,NA,NA,xxx,0
2073850,2075639,CHI,CHI,N,NA,NA,NA,xxx,0
2078015,2079118,OCHI,OCH,NA,NA,NA,NA,xxx,2
2079654,2080927,CHI,CHI,N,NA,NA,NA,xxx,0
2081582,2083504,OCHI,OCH,NA,NA,NA,NA,xxx,5
2085174,2086540,OCHI,OCH,NA,NA,NA,NA,xxx,5
2087881,2088907,OCHI,OCH,NA,NA,NA,NA,xxx,3
2089407,2089902,CHI,CHI,N,NA,NA,NA,xxx,0
2090624,2094304,OCHI,OCH,NA,NA,NA,NA,xxx,14
2095123,2097082,OCHI,OCH,NA,NA,NA,NA,xxx,5
2102376,2103232,OCHI,OCH,NA,NA,NA,NA,xxx,1
2104165,2105629,OCHI,OCH,NA,NA,NA,NA,xxx,6
2105005,2106469,CHI,CHI,N,NA,NA,NA,xxx,0
2107118,2108154,CHI,CHI,N,NA,NA,NA,xxx,0
2108231,2109474,OCHI,OCH,NA,NA,NA,NA,xxx,5
2109923,2110577,CHI,CHI,N,NA,NA,NA,xxx,0
2110660,2114041,OCHI,OCH,NA,NA,NA,NA,xxx,12
2116252,2119402,CHI,CHI,N,NA,NA,NA,xxx,0
2119943,2122845,OCHI,OCH,NA,NA,NA,NA,xxx,8
2119958,2120659,CHI,CHI,N,NA,NA,NA,xxx,0
2124824,2126272,OCHI,OCH,NA,NA,NA,NA,xxx,5
2130056,2131391,CHI,CHI,N,NA,NA,NA,xxx,0
2134938,2137969,OCHI,OCH,NA,NA,NA,NA,xxx,7
2138015,2139319,FA1,FEM,NA,NA,NA,NA,xxx,7
2139963,2141030,OCHI,OCH,NA,NA,NA,NA,xxx,1
2140494,2141149,FA1,FEM,NA,NA,NA,NA,xxx,1
2141361,2142381,OCHI,OCH,NA,NA,NA,NA,xxx,1
2143943,2145118,OCHI,OCH,NA,NA,NA,NA,xxx,4
2144825,2145361,FA1,FEM,NA,NA,NA,NA,xxx,1
2145721,2146830,FA1,FEM,NA,NA,NA,NA,xxx,6
2147561,2147932,CHI,CHI,N,NA,NA,NA,xxx,0
2149006,2150872,FA1,FEM,NA,NA,NA,NA,xxx,8
2150870,2152056,CHI,CHI,C,0,NA,NA,xxx,0
2152192,2153084,CHI,CHI,C,0,NA,NA,xxx,0
2156376,2156886,OCHI,OCH,NA,NA,NA,NA,xxx,2
2157371,2160562,OCHI,OCH,NA,NA,NA,NA,xxx,9
2161325,2163232,OCHI,OCH,NA,NA,NA,NA,xxx,5
2166881,2168252,OCHI,OCH,NA,NA,NA,NA,xxx,3
2168608,2169278,FA1,FEM,NA,NA,NA,NA,xxx,2
2189886,2191598,FA1,FEM,NA,NA,NA,NA,xxx,5
