segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
39778020,39778649,OCHI,OCH,NA,NA,NA,NA,xxx,2
39784634,39786541,CHI,CHI,N,NA,NA,NA,xxx,0
39789293,39792489,CHI,CHI,N,NA,NA,NA,xxx,0
39793278,39795577,CHI,CHI,N,NA,NA,NA,xxx,0
39796824,39800737,CHI,CHI,N,NA,NA,NA,xxx,0
39800996,39801555,CHI,CHI,N,NA,NA,NA,xxx,0
39801908,39803375,CHI,CHI,N,NA,NA,NA,xxx,0
39803824,39804869,OCHI,OCH,NA,NA,NA,NA,xxx,3
39805158,39806320,OCHI,OCH,NA,NA,NA,NA,xxx,1
39806673,39807167,CHI,CHI,N,NA,NA,NA,xxx,0
39808738,39809865,OCHI,OCH,NA,NA,NA,NA,xxx,2
39809999,39810396,CHI,CHI,N,NA,NA,NA,xxx,0
39810599,39811680,FA1,FEM,NA,NA,NA,NA,xxx,4
39812673,39813416,CHI,CHI,N,NA,NA,NA,xxx,0
39813620,39814195,CHI,CHI,N,NA,NA,NA,xxx,0
39815199,39816579,CHI,CHI,N,NA,NA,NA,xxx,0
39816983,39820409,CHI,CHI,N,NA,NA,NA,xxx,0
39818846,39820330,OCHI,OCH,NA,NA,NA,NA,xxx,3
39820870,39821645,OCHI,OCH,NA,NA,NA,NA,xxx,2
39821844,39822318,OCHI,OCH,NA,NA,NA,NA,xxx,2
39822587,39822933,OCHI,OCH,NA,NA,NA,NA,xxx,1
39823199,39823717,CHI,CHI,N,NA,NA,NA,xxx,0
39824127,39826265,CHI,CHI,N,NA,NA,NA,xxx,0
39825365,39825875,OCHI,OCH,NA,NA,NA,NA,xxx,1
39829808,39831326,OCHI,OCH,NA,NA,NA,NA,xxx,5
39831301,39832016,CHI,CHI,N,NA,NA,NA,xxx,0
39832113,39833792,OCHI,OCH,NA,NA,NA,NA,xxx,5
39833988,39835376,OCHI,OCH,NA,NA,NA,NA,xxx,2
39833988,39835376,CHI,CHI,N,NA,NA,NA,xxx,0
39835430,39836133,CHI,CHI,C,0,NA,NA,xxx,0
39837501,39838769,CHI,CHI,N,NA,NA,NA,xxx,0
39838152,39838762,OCHI,OCH,NA,NA,NA,NA,xxx,1
39838762,39842720,OCHI,OCH,NA,NA,NA,NA,xxx,6
39842745,39852890,OCHI,OCH,NA,NA,NA,NA,xxx,7
39853864,39854957,CHI,CHI,N,NA,NA,NA,xxx,0
39855020,39856147,OCHI,OCH,NA,NA,NA,NA,xxx,2
39856127,39856847,CHI,CHI,N,NA,NA,NA,xxx,0
39856792,39860555,OCHI,OCH,NA,NA,NA,NA,xxx,3
39859067,39860423,CHI,CHI,N,NA,NA,NA,xxx,0
39861533,39862160,OCHI,OCH,NA,NA,NA,NA,xxx,1
39863576,39864237,OCHI,OCH,NA,NA,NA,NA,xxx,2
39864923,39866016,FA1,FEM,NA,NA,NA,NA,xxx,1
39866719,39867669,FA1,FEM,NA,NA,NA,NA,xxx,1
39867861,39868114,CHI,CHI,N,NA,NA,NA,xxx,0
39868881,39869323,CHI,CHI,C,0,NA,NA,xxx,0
39871707,39872411,OCHI,OCH,NA,NA,NA,NA,xxx,1
39874090,39874983,CHI,CHI,N,NA,NA,NA,xxx,0
39875244,39875560,OCHI,OCH,NA,NA,NA,NA,xxx,1
39876308,39876671,OCHI,OCH,NA,NA,NA,NA,xxx,2
39877090,39877517,OCHI,OCH,NA,NA,NA,NA,xxx,1
39878288,39879201,OCHI,OCH,NA,NA,NA,NA,xxx,1
39879150,39882316,FA1,FEM,NA,NA,NA,NA,xxx,11
39882284,39882826,OCHI,OCH,NA,NA,NA,NA,xxx,1
39882829,39883655,CHI,CHI,C,0,NA,NA,xxx,0
39883697,39884183,CHI,CHI,C,0,NA,NA,xxx,0
39884972,39885466,OCHI,OCH,NA,NA,NA,NA,xxx,2
39885466,39886173,OCHI,OCH,NA,NA,NA,NA,xxx,3
39886197,39887118,CHI,CHI,N,NA,NA,NA,xxx,0
39887211,39889397,CHI,CHI,N,NA,NA,NA,xxx,0
39889573,39890870,OCHI,OCH,NA,NA,NA,NA,xxx,4
39890952,39892750,CHI,CHI,N,NA,NA,NA,xxx,0
39892970,39893136,CHI,CHI,N,NA,NA,NA,xxx,0
39893355,39894438,OCHI,OCH,NA,NA,NA,NA,xxx,2
39896853,39897407,CHI,CHI,C,0,NA,NA,xxx,0
