segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
16290438,16290958,FA1,FEM,NA,NA,NA,NA,xxx,2
16296634,16299686,FA1,FEM,NA,NA,NA,NA,xxx,10
16307855,16308273,FA1,FEM,NA,NA,NA,NA,xxx,1
16324892,16325479,FA1,FEM,NA,NA,NA,NA,xxx,2
16325963,16326819,FA1,FEM,NA,NA,NA,NA,xxx,3
16348345,16349165,FA1,FEM,NA,NA,NA,NA,xxx,2
16364494,16364912,CHI,CHI,N,NA,NA,NA,xxx,0
16365659,16366458,CHI,CHI,C,0,NA,NA,xxx,0
16367360,16369618,FA1,FEM,NA,NA,NA,NA,xxx,9
16371062,16375124,FA1,FEM,NA,NA,NA,NA,xxx,14
16381066,16383432,FA1,FEM,NA,NA,NA,NA,xxx,8
16388845,16389402,FA1,FEM,NA,NA,NA,NA,xxx,2
16390912,16391536,FA1,FEM,NA,NA,NA,NA,xxx,2
16394288,16399473,FA1,FEM,NA,NA,NA,NA,xxx,18
16400458,16403484,FA1,FEM,NA,NA,NA,NA,xxx,12
16403612,16407216,FA1,FEM,NA,NA,NA,NA,xxx,15
16407448,16407927,CHI,CHI,N,NA,NA,NA,xxx,0
16408076,16409000,FA1,FEM,NA,NA,NA,NA,xxx,5
16408706,16409000,CHI,CHI,C,0,NA,NA,xxx,0
