segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
9387917,9388922,FA1,FEM,NA,NA,NA,NA,xxx,1
9388932,9390076,CHI,CHI,N,NA,NA,NA,xxx,0
9390718,9391429,CHI,CHI,N,NA,NA,NA,xxx,0
9392010,9393247,CHI,CHI,L,NA,NA,NA,xxx,0
9393612,9394252,CHI,CHI,N,NA,NA,NA,xxx,0
9396071,9396283,CHI,CHI,N,NA,NA,NA,xxx,0
9396370,9397932,FA1,FEM,NA,NA,NA,NA,xxx,3
9397741,9397881,CHI,CHI,N,NA,NA,NA,xxx,0
9398834,9399102,CHI,CHI,N,NA,NA,NA,xxx,0
9399131,9401089,FA1,FEM,NA,NA,NA,NA,xxx,9
9405164,9406278,FA1,FEM,NA,NA,NA,NA,xxx,3
9409664,9411009,FA1,FEM,NA,NA,NA,NA,xxx,7
9413298,9414221,MA1,MAL,NA,NA,NA,NA,xxx,4
9415103,9415979,MA1,MAL,NA,NA,NA,NA,xxx,4
9416664,9417602,MA1,MAL,NA,NA,NA,NA,xxx,4
9419510,9420494,MA1,MAL,NA,NA,NA,NA,xxx,2
9428778,9429356,FA1,FEM,NA,NA,NA,NA,xxx,2
9429866,9431092,FA1,FEM,NA,NA,NA,NA,xxx,2
9431515,9431721,FA1,FEM,NA,NA,NA,NA,xxx,1
9432540,9432860,CHI,CHI,N,NA,NA,NA,xxx,0
9432924,9433485,MA1,MAL,NA,NA,NA,NA,xxx,1
9438102,9438484,MA1,MAL,NA,NA,NA,NA,xxx,1
9446169,9448015,MA1,MAL,NA,NA,NA,NA,xxx,2
9450788,9451546,MA1,MAL,NA,NA,NA,NA,xxx,1
9452113,9452793,CHI,CHI,N,NA,NA,NA,xxx,0
9453012,9453152,MA1,MAL,NA,NA,NA,NA,xxx,1
9453752,9454509,CHI,CHI,Y,NA,NA,NA,xxx,0
9454756,9455354,MA1,MAL,NA,NA,NA,NA,xxx,2
9456598,9456773,MA1,MAL,NA,NA,NA,NA,xxx,1
9459170,9459762,FA1,FEM,NA,NA,NA,NA,xxx,4
9460381,9460948,MA1,MAL,NA,NA,NA,NA,xxx,2
9463897,9465515,MA1,MAL,NA,NA,NA,NA,xxx,2
9465984,9467520,MA1,MAL,NA,NA,NA,NA,xxx,4
9467798,9467943,MA1,MAL,NA,NA,NA,NA,xxx,1
9468587,9471289,MA1,MAL,NA,NA,NA,NA,xxx,7
9476674,9477272,MA1,MAL,NA,NA,NA,NA,xxx,2
9495288,9495886,MA1,MAL,NA,NA,NA,NA,xxx,1
9496701,9497108,MA1,MAL,NA,NA,NA,NA,xxx,2
9497917,9499808,MA1,MAL,NA,NA,NA,NA,xxx,2
9502211,9502597,MA1,MAL,NA,NA,NA,NA,xxx,2
9502881,9503180,CHI,CHI,N,NA,NA,NA,xxx,0
