segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
36581365,36582639,CHI,CHI,N,NA,NA,NA,xxx,0
36583068,36583571,CHI,CHI,N,NA,NA,NA,xxx,0
36585183,36587190,CHI,CHI,C,0,NA,NA,xxx,0
36590473,36590821,FA1,FEM,NA,NA,NA,NA,xxx,1
36592403,36593419,FA1,FEM,NA,NA,NA,NA,xxx,4
36593750,36595366,MA1,MAL,NA,NA,NA,NA,xxx,9
36596382,36597205,MA1,MAL,NA,NA,NA,NA,xxx,2
36598354,36598803,FA1,FEM,NA,NA,NA,NA,xxx,2
36599306,36599466,MA1,MAL,NA,NA,NA,NA,xxx,1
36600220,36600762,CHI,CHI,N,NA,NA,NA,xxx,0
36601012,36601623,OCHI,OCH,NA,NA,NA,NA,xxx,2
36602640,36603548,OCHI,OCH,NA,NA,NA,NA,xxx,5
36603592,36603887,MA1,MAL,NA,NA,NA,NA,xxx,1
36603984,36604933,MA1,MAL,NA,NA,NA,NA,xxx,3
36605897,36606476,FA1,FEM,NA,NA,NA,NA,xxx,3
36606489,36607176,MA1,MAL,NA,NA,NA,NA,xxx,3
36607661,36608965,FA1,FEM,NA,NA,NA,NA,xxx,11
36608965,36609569,MA1,MAL,NA,NA,NA,NA,xxx,3
36609668,36609990,MA1,MAL,NA,NA,NA,NA,xxx,3
36610373,36611109,FA1,FEM,NA,NA,NA,NA,xxx,5
36611178,36611716,MA1,MAL,NA,NA,NA,NA,xxx,2
36612050,36612540,FA1,FEM,NA,NA,NA,NA,xxx,3
36613535,36614413,FA1,FEM,NA,NA,NA,NA,xxx,5
36614709,36616128,OCHI,OCH,NA,NA,NA,NA,xxx,3
36616874,36617698,OCHI,OCH,NA,NA,NA,NA,xxx,2
36619139,36621432,OCHI,OCH,NA,NA,NA,NA,xxx,6
36623397,36624171,MA1,MAL,NA,NA,NA,NA,xxx,5
36628098,36629638,FA1,FEM,NA,NA,NA,NA,xxx,8
36630794,36632331,OCHI,OCH,NA,NA,NA,NA,xxx,4
36633699,36635981,FA1,FEM,NA,NA,NA,NA,xxx,11
36637053,36637913,OCHI,OCH,NA,NA,NA,NA,xxx,3
36638276,36639452,OCHI,OCH,NA,NA,NA,NA,xxx,6
36639452,36641625,OCHI,OCH,NA,NA,NA,NA,xxx,8
36641824,36642253,FA1,FEM,NA,NA,NA,NA,xxx,1
36642732,36643418,MA1,MAL,NA,NA,NA,NA,xxx,6
36643579,36645406,FA1,FEM,NA,NA,NA,NA,xxx,13
36645472,36647005,MA1,MAL,NA,NA,NA,NA,xxx,10
36648357,36651026,CHI,CHI,N,NA,NA,NA,xxx,0
36652253,36653703,FA1,FEM,NA,NA,NA,NA,xxx,3
36656458,36656766,MA1,MAL,NA,NA,NA,NA,xxx,1
36657054,36657786,FA1,FEM,NA,NA,NA,NA,xxx,2
36663738,36665363,CHI,CHI,N,NA,NA,NA,xxx,0
36665965,36666792,CHI,CHI,N,NA,NA,NA,xxx,0
36671342,36671748,MA1,MAL,NA,NA,NA,NA,xxx,1
36673005,36673434,CHI,CHI,N,NA,NA,NA,xxx,0
36673882,36674291,CHI,CHI,N,NA,NA,NA,xxx,0
36676500,36678181,CHI,CHI,N,NA,NA,NA,xxx,0
36678863,36680550,CHI,CHI,N,NA,NA,NA,xxx,0
36680883,36681500,CHI,CHI,N,NA,NA,NA,xxx,0
36681323,36681816,OCHI,OCH,NA,NA,NA,NA,xxx,1
36682402,36683914,FA1,FEM,NA,NA,NA,NA,xxx,3
36685134,36686365,OCHI,OCH,NA,NA,NA,NA,xxx,2
36687595,36689170,OCHI,OCH,NA,NA,NA,NA,xxx,3
36690000,36690349,MA1,MAL,NA,NA,NA,NA,xxx,1
36691349,36691738,MA1,MAL,NA,NA,NA,NA,xxx,1
36695264,36696768,MA1,MAL,NA,NA,NA,NA,xxx,3
36697124,36698185,MA1,MAL,NA,NA,NA,NA,xxx,2
36699273,36701000,MA1,MAL,NA,NA,NA,NA,xxx,7
