segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
18190000,18190400,CHI,CHI,N,NA,NA,NA,xxx,0
18190750,18191820,FA1,FEM,NA,NA,NA,NA,xxx,1
18200285,18201005,FA1,FEM,NA,NA,NA,NA,xxx,2
18207860,18208230,FA1,FEM,NA,NA,NA,NA,xxx,2
18210930,18211520,FA1,FEM,NA,NA,NA,NA,xxx,1
18211600,18212220,FA1,FEM,NA,NA,NA,NA,xxx,3
18212680,18212980,FA1,FEM,NA,NA,NA,NA,xxx,1
18216150,18217710,FA1,FEM,NA,NA,NA,NA,xxx,4
18220305,18221025,FA1,FEM,NA,NA,NA,NA,xxx,1
18237580,18238850,FA1,FEM,NA,NA,NA,NA,xxx,4
18240020,18240640,FA1,FEM,NA,NA,NA,NA,xxx,2
18244380,18244950,FA1,FEM,NA,NA,NA,NA,xxx,3
18254240,18255160,FA1,FEM,NA,NA,NA,NA,xxx,3
18271195,18271845,FA1,FEM,NA,NA,NA,NA,xxx,2
18273125,18273835,FA1,FEM,NA,NA,NA,NA,xxx,2
18275315,18277385,FA1,FEM,NA,NA,NA,NA,xxx,10
18304970,18305200,CHI,CHI,N,NA,NA,NA,xxx,0
