segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
2208803,2211432,OCHI,OCH,NA,NA,NA,NA,xxx,3
2213695,2217577,OCHI,OCH,NA,NA,NA,NA,xxx,6
2246690,2249675,OCHI,OCH,NA,NA,NA,NA,xxx,3
2250675,2251330,FA1,FEM,NA,NA,NA,NA,xxx,2
2251875,2252406,OCHI,OCH,NA,NA,NA,NA,xxx,1
2262664,2263200,OCHI,OCH,NA,NA,NA,NA,xxx,1
2266103,2266278,OCHI,OCH,NA,NA,NA,NA,xxx,1
2267231,2267494,FA1,FEM,NA,NA,NA,NA,xxx,1
2275649,2277098,FA1,FEM,NA,NA,NA,NA,xxx,7
2292810,2295217,OCHI,OCH,NA,NA,NA,NA,xxx,9
2297310,2297814,FA1,FEM,NA,NA,NA,NA,xxx,1
2302148,2304064,OCHI,OCH,NA,NA,NA,NA,xxx,5
2304120,2304509,FA1,FEM,NA,NA,NA,NA,xxx,1
2306462,2307508,FA1,FEM,NA,NA,NA,NA,xxx,7
2314051,2314694,OCHI,OCH,NA,NA,NA,NA,xxx,3
2315323,2317735,OCHI,OCH,NA,NA,NA,NA,xxx,10
2318106,2321379,OCHI,OCH,NA,NA,NA,NA,xxx,6
