segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
45310283,45313149,CHI,CHI,N,NA,NA,NA,xxx,0
45327200,45327391,CHI,CHI,N,NA,NA,NA,xxx,0
45330010,45331154,MA1,MAL,NA,NA,NA,NA,xxx,2
45331314,45331665,CHI,CHI,N,NA,NA,NA,xxx,0
45332175,45333608,FA1,FEM,NA,NA,NA,NA,xxx,6
45334350,45334819,FA1,FEM,NA,NA,NA,NA,xxx,1
45335856,45337082,OCHI,OCH,NA,NA,NA,NA,xxx,3
45338726,45339540,OCHI,OCH,NA,NA,NA,NA,xxx,2
45339834,45341370,OCHI,OCH,NA,NA,NA,NA,xxx,6
45344133,45346798,OCHI,OCH,NA,NA,NA,NA,xxx,8
45351536,45352670,CHI,CHI,C,0,NA,NA,xxx,0
45352814,45353582,CHI,CHI,C,0,NA,NA,xxx,0
45353765,45354219,FA1,FEM,NA,NA,NA,NA,xxx,1
45354175,45356231,CHI,CHI,N,NA,NA,NA,xxx,0
45355095,45355729,FA1,FEM,NA,NA,NA,NA,xxx,1
45357052,45359700,MA1,MAL,NA,NA,NA,NA,xxx,9
45360059,45360408,CHI,CHI,N,NA,NA,NA,xxx,0
45360533,45360927,CHI,CHI,N,NA,NA,NA,xxx,0
45361473,45361587,CHI,CHI,N,NA,NA,NA,xxx,0
45363052,45363274,CHI,CHI,N,NA,NA,NA,xxx,0
45363638,45364222,CHI,CHI,N,NA,NA,NA,xxx,0
45365393,45367513,FA1,FEM,NA,NA,NA,NA,xxx,7
45368571,45369526,OCHI,OCH,NA,NA,NA,NA,xxx,3
45368712,45369059,CHI,CHI,N,NA,NA,NA,xxx,0
45372706,45373618,FA1,FEM,NA,NA,NA,NA,xxx,3
45374112,45374710,FA1,FEM,NA,NA,NA,NA,xxx,3
45380032,45381349,OCHI,OCH,NA,NA,NA,NA,xxx,2
45384478,45385887,FA1,FEM,NA,NA,NA,NA,xxx,2
45385456,45385972,CHI,CHI,N,NA,NA,NA,xxx,0
45386030,45386808,FA1,FEM,NA,NA,NA,NA,xxx,1
45386880,45387518,CHI,CHI,N,NA,NA,NA,xxx,0
45387453,45388081,FA1,FEM,NA,NA,NA,NA,xxx,2
45388433,45388692,CHI,CHI,N,NA,NA,NA,xxx,0
45388868,45390190,MA1,MAL,NA,NA,NA,NA,xxx,6
45391112,45391476,CHI,CHI,N,NA,NA,NA,xxx,0
45391760,45392104,MA1,MAL,NA,NA,NA,NA,xxx,2
45392229,45392524,CHI,CHI,N,NA,NA,NA,xxx,0
45397895,45398082,CHI,CHI,N,NA,NA,NA,xxx,0
45399384,45399596,CHI,CHI,N,NA,NA,NA,xxx,0
45400518,45400715,CHI,CHI,N,NA,NA,NA,xxx,0
45406179,45406346,CHI,CHI,N,NA,NA,NA,xxx,0
45424937,45425251,CHI,CHI,N,NA,NA,NA,xxx,0
45427207,45428000,OCHI,OCH,NA,NA,NA,NA,xxx,1
