segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
1645443,1646577,CHI,CHI,N,NA,NA,NA,xxx,0
1646750,1648441,CHI,CHI,N,NA,NA,NA,xxx,0
1646750,1648441,MA1,MAL,NA,NA,NA,NA,xxx,5
1650428,1651913,MA1,MAL,NA,NA,NA,NA,xxx,8
1655565,1657576,MA1,MAL,NA,NA,NA,NA,xxx,9
1658947,1659670,MA1,MAL,NA,NA,NA,NA,xxx,2
1669066,1669862,MA1,MAL,NA,NA,NA,NA,xxx,2
1670260,1671743,MA1,MAL,NA,NA,NA,NA,xxx,7
1678658,1679784,MA1,MAL,NA,NA,NA,NA,xxx,4
1691153,1691695,CHI,CHI,N,NA,NA,NA,xxx,0
1691915,1694059,CHI,CHI,N,NA,NA,NA,xxx,0
1694606,1694723,CHI,CHI,N,NA,NA,NA,xxx,0
1699759,1700329,CHI,CHI,N,NA,NA,NA,xxx,0
1701741,1703480,CHI,CHI,N,NA,NA,NA,xxx,0
1703818,1703965,MA1,MAL,NA,NA,NA,NA,xxx,1
1704976,1706793,MA1,MAL,NA,NA,NA,NA,xxx,2
1707471,1708254,MA1,MAL,NA,NA,NA,NA,xxx,1
1719839,1720301,CHI,CHI,N,NA,NA,NA,xxx,0
1720626,1723136,CHI,CHI,N,NA,NA,NA,xxx,0
1723134,1723894,MA1,MAL,NA,NA,NA,NA,xxx,3
1745173,1746217,MA1,MAL,NA,NA,NA,NA,xxx,6
1751036,1752679,MA1,MAL,NA,NA,NA,NA,xxx,4
