segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
45385597,45385834,CHI,CHI,N,NA,NA,NA,xxx,0
45386883,45387285,CHI,CHI,C,0,NA,NA,xxx,0
45388277,45388674,CHI,CHI,C,0,NA,NA,xxx,0
45397453,45397814,CHI,CHI,N,NA,NA,NA,xxx,0
45405974,45406510,CHI,CHI,C,0,NA,NA,xxx,0
45407801,45408507,CHI,CHI,C,0,NA,NA,xxx,0
45408873,45409471,CHI,CHI,C,0,NA,NA,xxx,0
45410010,45410571,CHI,CHI,C,0,NA,NA,xxx,0
45411571,45412019,CHI,CHI,C,0,NA,NA,xxx,0
45413019,45413576,CHI,CHI,C,0,NA,NA,xxx,0
45413959,45414537,CHI,CHI,C,0,NA,NA,xxx,0
45415467,45415653,CHI,CHI,N,NA,NA,NA,xxx,0
