segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
36583922,36585030,OCHI,OCH,NA,NA,NA,NA,xxx,2
36587262,36587540,CHI,CHI,N,NA,NA,NA,xxx,0
36588279,36588578,CHI,CHI,N,NA,NA,NA,xxx,0
36592419,36593246,FA1,FEM,NA,NA,NA,NA,xxx,1
36594057,36596065,OCHI,OCH,NA,NA,NA,NA,xxx,9
36597366,36598399,OCHI,OCH,NA,NA,NA,NA,xxx,4
36605953,36606384,CHI,CHI,N,NA,NA,NA,xxx,0
36609235,36610087,CHI,CHI,C,0,NA,NA,xxx,0
36610957,36611273,CHI,CHI,N,NA,NA,NA,xxx,0
36612228,36612496,OCHI,OCH,NA,NA,NA,NA,xxx,1
36615171,36615591,CHI,CHI,C,0,NA,NA,xxx,0
36616465,36616756,CHI,CHI,N,NA,NA,NA,xxx,0
36617173,36618084,OCHI,OCH,NA,NA,NA,NA,xxx,6
36673456,36674237,CHI,CHI,N,NA,NA,NA,xxx,0
36674570,36674964,CHI,CHI,N,NA,NA,NA,xxx,0
36676897,36677800,OCHI,OCH,NA,NA,NA,NA,xxx,4
36678433,36678782,CHI,CHI,N,NA,NA,NA,xxx,0
36680578,36681593,OCHI,OCH,NA,NA,NA,NA,xxx,2
36682071,36682278,CHI,CHI,N,NA,NA,NA,xxx,0
36684229,36685299,OCHI,OCH,NA,NA,NA,NA,xxx,4
36685817,36685975,OCHI,OCH,NA,NA,NA,NA,xxx,1
36686062,36686411,CHI,CHI,C,0,NA,NA,xxx,0
