segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
1644541,1645536,CHI,CHI,N,NA,NA,NA,xxx,0
1646252,1647273,CHI,CHI,N,NA,NA,NA,xxx,0
1651216,1651504,FA1,FEM,NA,NA,NA,NA,xxx,1
1655515,1657762,FA1,FEM,NA,NA,NA,NA,xxx,7
1665226,1665700,CHI,CHI,C,0,NA,NA,xxx,0
1666177,1666734,FA1,FEM,NA,NA,NA,NA,xxx,2
1671211,1672257,FA1,FEM,NA,NA,NA,NA,xxx,1
1674304,1674876,FA1,FEM,NA,NA,NA,NA,xxx,1
1676051,1676736,FA1,FEM,NA,NA,NA,NA,xxx,1
1680154,1682922,MA1,MAL,NA,NA,NA,NA,xxx,7
1686788,1688623,MA1,MAL,NA,NA,NA,NA,xxx,5
1688737,1689097,FA1,FEM,NA,NA,NA,NA,xxx,1
1691490,1692057,MA1,MAL,NA,NA,NA,NA,xxx,2
1700834,1701319,CHI,CHI,C,0,NA,NA,xxx,0
1701814,1703489,CHI,CHI,C,0,NA,NA,xxx,0
1703597,1704571,FA1,FEM,NA,NA,NA,NA,xxx,5
1710380,1711200,CHI,CHI,N,NA,NA,NA,xxx,0
1713773,1715407,FA1,FEM,NA,NA,NA,NA,xxx,5
1721541,1723170,FA1,FEM,NA,NA,NA,NA,xxx,6
1724448,1725561,CHI,CHI,C,0,NA,NA,xxx,0
1728200,1728803,CHI,CHI,N,NA,NA,NA,xxx,0
1735365,1735742,CHI,CHI,N,NA,NA,NA,xxx,0
1736747,1737144,CHI,CHI,N,NA,NA,NA,xxx,0
1740108,1740566,CHI,CHI,N,NA,NA,NA,xxx,0
1745624,1746371,CHI,CHI,N,NA,NA,NA,xxx,0
1746809,1747932,FA1,FEM,NA,NA,NA,NA,xxx,2
1752876,1754350,FA1,FEM,NA,NA,NA,NA,xxx,1
1754221,1755319,CHI,CHI,N,NA,NA,NA,xxx,0
1755376,1756463,FA1,FEM,NA,NA,NA,NA,xxx,3
