segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
28611000,28611085,MA1,MAL,NA,NA,NA,NA,xxx,1
28613185,28613623,FA1,FEM,NA,NA,NA,NA,xxx,2
28616351,28616643,FA1,FEM,NA,NA,NA,NA,xxx,1
28618367,28619398,FA1,FEM,NA,NA,NA,NA,xxx,5
28619617,28620474,FA1,FEM,NA,NA,NA,NA,xxx,5
28622897,28623153,CHI,CHI,N,NA,NA,NA,xxx,0
28623603,28623899,OCHI,OCH,NA,NA,NA,NA,xxx,1
28624857,28626540,OCHI,OCH,NA,NA,NA,NA,xxx,9
28626981,28629799,OCHI,OCH,NA,NA,NA,NA,xxx,5
28631176,28631567,CHI,CHI,N,NA,NA,NA,xxx,0
28639189,28640194,CHI,CHI,N,NA,NA,NA,xxx,0
28640898,28641790,FA1,FEM,NA,NA,NA,NA,xxx,5
28642653,28645522,OCHI,OCH,NA,NA,NA,NA,xxx,7
28645769,28646821,FA1,FEM,NA,NA,NA,NA,xxx,2
28647766,28649148,OCHI,OCH,NA,NA,NA,NA,xxx,3
28649699,28651726,OCHI,OCH,NA,NA,NA,NA,xxx,7
28652594,28654769,OCHI,OCH,NA,NA,NA,NA,xxx,3
28653003,28654306,MA1,MAL,NA,NA,NA,NA,xxx,2
28656314,28658015,MA1,MAL,NA,NA,NA,NA,xxx,4
28662370,28664329,OCHI,OCH,NA,NA,NA,NA,xxx,7
28669891,28671533,FA1,FEM,NA,NA,NA,NA,xxx,6
28672612,28675108,FA1,FEM,NA,NA,NA,NA,xxx,12
28673542,28673857,OCHI,OCH,NA,NA,NA,NA,xxx,2
28675259,28676043,OCHI,OCH,NA,NA,NA,NA,xxx,2
28680236,28682583,OCHI,OCH,NA,NA,NA,NA,xxx,7
28683460,28683955,OCHI,OCH,NA,NA,NA,NA,xxx,3
28685443,28685845,OCHI,OCH,NA,NA,NA,NA,xxx,1
28701728,28703746,FA1,FEM,NA,NA,NA,NA,xxx,7
28705075,28706705,OCHI,OCH,NA,NA,NA,NA,xxx,8
28708810,28710254,FA1,FEM,NA,NA,NA,NA,xxx,10
28716405,28717495,FA1,FEM,NA,NA,NA,NA,xxx,4
