segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
14870631,14870805,CHI,CHI,N,NA,NA,NA,xxx,0
14879852,14880090,CHI,CHI,C,0,NA,NA,xxx,0
14896164,14897719,OCHI,OCH,NA,NA,NA,NA,xxx,2
14898341,14899952,CHI,CHI,C,0,NA,NA,xxx,0
14900026,14901391,CHI,CHI,C,0,NA,NA,xxx,0
14901400,14903167,CHI,CHI,N,NA,NA,NA,xxx,0
14909967,14910826,FA1,FEM,NA,NA,NA,NA,xxx,2
14911353,14911629,CHI,CHI,C,0,NA,NA,xxx,0
14940396,14940668,CHI,CHI,N,NA,NA,NA,xxx,0
14942838,14942955,CHI,CHI,N,NA,NA,NA,xxx,0
14943637,14944377,CHI,CHI,N,NA,NA,NA,xxx,0
14945133,14945407,CHI,CHI,N,NA,NA,NA,xxx,0
14946269,14946948,CHI,CHI,N,NA,NA,NA,xxx,0
14948048,14948603,CHI,CHI,N,NA,NA,NA,xxx,0
14966237,14967034,FA1,FEM,NA,NA,NA,NA,xxx,2
14969683,14969882,CHI,CHI,C,0,NA,NA,xxx,0
14970165,14970488,CHI,CHI,C,0,NA,NA,xxx,0
14971847,14972013,CHI,CHI,C,0,NA,NA,xxx,0
14972388,14972686,CHI,CHI,C,0,NA,NA,xxx,0
14975377,14975609,CHI,CHI,C,0,NA,NA,xxx,0
14977514,14977680,CHI,CHI,C,0,NA,NA,xxx,0
14978018,14978206,CHI,CHI,C,0,NA,NA,xxx,0
14979701,14980208,CHI,CHI,C,0,NA,NA,xxx,0
14980927,14983705,CHI,CHI,N,NA,NA,NA,xxx,0
