segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
41905244,41905472,CHI,CHI,N,NA,NA,NA,xxx,0
41916414,41916727,CHI,CHI,N,NA,NA,NA,xxx,0
41917575,41917827,CHI,CHI,N,NA,NA,NA,xxx,0
41918720,41919076,CHI,CHI,N,NA,NA,NA,xxx,0
41928637,41928918,OCHI,OCH,NA,NA,NA,NA,xxx,1
41934209,41934959,CHI,CHI,N,NA,NA,NA,xxx,0
41935312,41935554,CHI,CHI,N,NA,NA,NA,xxx,0
41935902,41936166,CHI,CHI,N,NA,NA,NA,xxx,0
41937800,41938846,OCHI,OCH,NA,NA,NA,NA,xxx,2
41940035,41940357,CHI,CHI,C,0,NA,NA,xxx,0
41944092,41944327,CHI,CHI,C,0,NA,NA,xxx,0
41971080,41971526,CHI,CHI,C,0,NA,NA,xxx,0
41978035,41978335,CHI,CHI,C,0,NA,NA,xxx,0
42019549,42020518,OCHI,OCH,NA,NA,NA,NA,xxx,2
