segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
5817000,5817690,MA1,MAL,NA,NA,NA,NA,xxx,3
5819747,5821628,CHI,CHI,C,0,NA,NA,xxx,0
5822040,5823494,CHI,CHI,C,W,NA,NA,xxx,0
5823555,5824045,MA1,MAL,NA,NA,NA,NA,xxx,2
5824232,5824928,CHI,CHI,C,0,NA,NA,xxx,0
5825616,5826621,CHI,CHI,C,W,NA,NA,xxx,0
5827705,5828308,CHI,CHI,C,0,NA,NA,xxx,0
5830819,5831397,CHI,CHI,C,W,NA,NA,xxx,0
5831731,5832623,CHI,CHI,C,W,NA,NA,xxx,0
5832759,5833295,CHI,CHI,N,NA,NA,NA,xxx,0
5834015,5834572,CHI,CHI,N,NA,NA,NA,xxx,0
5835288,5837138,CHI,CHI,C,W,NA,NA,xxx,0
5837835,5838515,CHI,CHI,C,0,NA,NA,xxx,0
5840433,5841572,CHI,CHI,C,0,NA,NA,xxx,0
5842386,5844355,CHI,CHI,C,0,NA,NA,xxx,0
5844995,5848000,CHI,CHI,C,0,NA,NA,xxx,0
5847510,5849365,MA1,MAL,NA,NA,NA,NA,xxx,1
5849737,5851020,CHI,CHI,N,NA,NA,NA,xxx,0
5853030,5853870,CHI,CHI,N,NA,NA,NA,xxx,0
5854479,5856103,CHI,CHI,C,0,NA,NA,xxx,0
5856157,5857131,MA1,MAL,NA,NA,NA,NA,xxx,8
5857381,5857602,CHI,CHI,N,NA,NA,NA,xxx,0
5860850,5861932,CHI,CHI,N,NA,NA,NA,xxx,0
5864778,5865442,CHI,CHI,N,NA,NA,NA,xxx,0
5870314,5870814,CHI,CHI,N,NA,NA,NA,xxx,0
5874474,5875056,CHI,CHI,N,NA,NA,NA,xxx,0
5879989,5881525,MA1,MAL,NA,NA,NA,NA,xxx,4
5886711,5887912,MA1,MAL,NA,NA,NA,NA,xxx,8
5889772,5890783,MA1,MAL,NA,NA,NA,NA,xxx,8
5892500,5893268,MA1,MAL,NA,NA,NA,NA,xxx,4
5897773,5898185,CHI,CHI,N,NA,NA,NA,xxx,0
5898365,5899123,CHI,CHI,C,0,NA,NA,xxx,0
5900099,5901187,CHI,CHI,C,0,NA,NA,xxx,0
5902055,5903473,MA1,MAL,NA,NA,NA,NA,xxx,8
5903804,5905087,MA1,MAL,NA,NA,NA,NA,xxx,5
5905216,5905577,CHI,CHI,N,NA,NA,NA,xxx,0
5906076,5906839,CHI,CHI,C,0,NA,NA,xxx,0
5908050,5908421,CHI,CHI,C,0,NA,NA,xxx,0
5908582,5910165,CHI,CHI,C,W,NA,NA,xxx,0
5911545,5913195,CHI,CHI,C,W,NA,NA,xxx,0
5914619,5915026,CHI,CHI,N,NA,NA,NA,xxx,0
5915250,5915739,MA1,MAL,NA,NA,NA,NA,xxx,1
5916088,5917407,CHI,CHI,C,0,NA,NA,xxx,0
5918917,5920185,CHI,CHI,C,0,NA,NA,xxx,0
5921386,5922138,CHI,CHI,C,0,NA,NA,xxx,0
5922617,5923849,MA1,MAL,NA,NA,NA,NA,xxx,7
5923907,5924484,CHI,CHI,N,NA,NA,NA,xxx,0
5925179,5927076,CHI,CHI,N,NA,NA,NA,xxx,0
5927927,5928433,CHI,CHI,C,0,NA,NA,xxx,0
5930381,5931566,CHI,CHI,C,0,NA,NA,xxx,0
5931983,5932184,CHI,CHI,N,NA,NA,NA,xxx,0
5933294,5934691,CHI,CHI,N,NA,NA,NA,xxx,0
5936023,5936868,CHI,CHI,N,NA,NA,NA,xxx,0
