segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
39783350,39784196,MA1,MAL,NA,NA,NA,NA,xxx,4
39784282,39784477,CHI,CHI,N,NA,NA,NA,xxx,0
39784571,39785478,FA1,FEM,NA,NA,NA,NA,xxx,3
39785608,39786593,MA1,MAL,NA,NA,NA,NA,xxx,4
39787136,39787493,MA1,MAL,NA,NA,NA,NA,xxx,2
39788140,39788499,MA1,MAL,NA,NA,NA,NA,xxx,2
39788284,39788580,CHI,CHI,N,NA,NA,NA,xxx,0
39788804,39789004,MA1,MAL,NA,NA,NA,NA,xxx,1
39789074,39789846,MA1,MAL,NA,NA,NA,NA,xxx,4
39789843,39790174,CHI,CHI,N,NA,NA,NA,xxx,0
39790174,39790707,MA1,MAL,NA,NA,NA,NA,xxx,1
39790750,39791482,CHI,CHI,N,NA,NA,NA,xxx,0
39791732,39794284,MA1,MAL,NA,NA,NA,NA,xxx,6
39794415,39795145,MA1,MAL,NA,NA,NA,NA,xxx,3
39795145,39795306,CHI,CHI,N,NA,NA,NA,xxx,0
39796417,39797150,MA1,MAL,NA,NA,NA,NA,xxx,3
39798493,39799964,CHI,CHI,N,NA,NA,NA,xxx,0
39799704,39803022,MA1,MAL,NA,NA,NA,NA,xxx,7
39801025,39801573,CHI,CHI,N,NA,NA,NA,xxx,0
39803373,39805908,MA1,MAL,NA,NA,NA,NA,xxx,6
39810526,39810835,CHI,CHI,N,NA,NA,NA,xxx,0
39812304,39813543,MA1,MAL,NA,NA,NA,NA,xxx,5
39815203,39815977,MA1,MAL,NA,NA,NA,NA,xxx,2
39819021,39822296,CHI,CHI,N,NA,NA,NA,xxx,0
39822487,39823339,MA1,MAL,NA,NA,NA,NA,xxx,4
39824082,39825217,MA1,MAL,NA,NA,NA,NA,xxx,4
39826286,39827821,MA1,MAL,NA,NA,NA,NA,xxx,4
39828626,39830200,MA1,MAL,NA,NA,NA,NA,xxx,4
39831608,39831817,MA1,MAL,NA,NA,NA,NA,xxx,1
39833021,39835213,MA1,MAL,NA,NA,NA,NA,xxx,4
39836248,39836530,CHI,CHI,N,NA,NA,NA,xxx,0
39846938,39847547,CHI,CHI,N,NA,NA,NA,xxx,0
39848122,39848265,CHI,CHI,N,NA,NA,NA,xxx,0
39849051,39851335,CHI,CHI,N,NA,NA,NA,xxx,0
39851745,39851901,CHI,CHI,N,NA,NA,NA,xxx,0
39853385,39854159,CHI,CHI,N,NA,NA,NA,xxx,0
39855346,39855712,CHI,CHI,N,NA,NA,NA,xxx,0
39856188,39857653,MA1,MAL,NA,NA,NA,NA,xxx,5
39856207,39856735,CHI,CHI,N,NA,NA,NA,xxx,0
39858621,39863508,CHI,CHI,N,NA,NA,NA,xxx,0
39863364,39865286,MA1,MAL,NA,NA,NA,NA,xxx,3
39866165,39867330,CHI,CHI,N,NA,NA,NA,xxx,0
39868222,39868969,MA1,MAL,NA,NA,NA,NA,xxx,2
39868717,39869934,CHI,CHI,N,NA,NA,NA,xxx,0
39870227,39870784,CHI,CHI,N,NA,NA,NA,xxx,0
39870694,39871381,MA1,MAL,NA,NA,NA,NA,xxx,1
39871369,39872086,CHI,CHI,N,NA,NA,NA,xxx,0
39872638,39873360,CHI,CHI,N,NA,NA,NA,xxx,0
39873197,39873675,MA1,MAL,NA,NA,NA,NA,xxx,1
39874678,39875287,MA1,MAL,NA,NA,NA,NA,xxx,2
39875230,39875713,CHI,CHI,N,NA,NA,NA,xxx,0
39876133,39876300,CHI,CHI,N,NA,NA,NA,xxx,0
39876308,39876823,MA1,MAL,NA,NA,NA,NA,xxx,4
39876741,39877277,CHI,CHI,N,NA,NA,NA,xxx,0
39878631,39878697,CHI,CHI,N,NA,NA,NA,xxx,0
39879242,39879689,CHI,CHI,N,NA,NA,NA,xxx,0
39881003,39881072,CHI,CHI,N,NA,NA,NA,xxx,0
39881546,39881812,CHI,CHI,N,NA,NA,NA,xxx,0
39882456,39883125,CHI,CHI,N,NA,NA,NA,xxx,0
39883677,39884212,CHI,CHI,N,NA,NA,NA,xxx,0
39885849,39886797,MA1,MAL,NA,NA,NA,NA,xxx,5
39886882,39887090,CHI,CHI,N,NA,NA,NA,xxx,0
39887807,39888379,CHI,CHI,N,NA,NA,NA,xxx,0
39888633,39889623,MA1,MAL,NA,NA,NA,NA,xxx,3
39889878,39890894,CHI,CHI,N,NA,NA,NA,xxx,0
39895457,39898000,CHI,CHI,N,NA,NA,NA,xxx,0
