segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
2098252,2098427,CHI,CHI,N,NA,NA,NA,xxx,0
2111850,2112680,CHI,CHI,C,0,NA,NA,xxx,0
2125314,2125644,CHI,CHI,N,NA,NA,NA,xxx,0
2125834,2127355,CHI,CHI,N,NA,NA,NA,xxx,0
2129025,2129731,CHI,CHI,N,NA,NA,NA,xxx,0
2135691,2136603,CHI,CHI,C,0,NA,NA,xxx,0
2138984,2139876,CHI,CHI,C,0,NA,NA,xxx,0
2140358,2141347,CHI,CHI,C,0,NA,NA,xxx,0
2141898,2142171,CHI,CHI,C,0,NA,NA,xxx,0
2143031,2143876,CHI,CHI,N,NA,NA,NA,xxx,0
2144397,2144696,CHI,CHI,N,NA,NA,NA,xxx,0
2145200,2146319,CHI,CHI,C,0,NA,NA,xxx,0
2146687,2146924,CHI,CHI,C,0,NA,NA,xxx,0
2147300,2148037,CHI,CHI,C,0,NA,NA,xxx,0
2152638,2154040,CHI,CHI,N,NA,NA,NA,xxx,0
2154628,2156732,CHI,CHI,N,NA,NA,NA,xxx,0
2157195,2158613,CHI,CHI,N,NA,NA,NA,xxx,0
2183571,2185948,FA1,FEM,NA,NA,NA,NA,xxx,2
2186119,2186258,CHI,CHI,N,NA,NA,NA,xxx,0
2186853,2187533,CHI,CHI,N,NA,NA,NA,xxx,0
