segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
2204881,2206036,CHI,CHI,N,NA,NA,NA,xxx,0
2206422,2206649,CHI,CHI,N,NA,NA,NA,xxx,0
2206886,2207870,OCHI,OCH,NA,NA,NA,NA,xxx,3
2218118,2220546,OCHI,OCH,NA,NA,NA,NA,xxx,9
2222289,2222881,OCHI,OCH,NA,NA,NA,NA,xxx,1
2223298,2224536,FA1,FEM,NA,NA,NA,NA,xxx,8
2225118,2225768,OCHI,OCH,NA,NA,NA,NA,xxx,2
2227154,2228396,OCHI,OCH,NA,NA,NA,NA,xxx,6
2228454,2229567,FA1,FEM,NA,NA,NA,NA,xxx,3
2230721,2231123,OCHI,OCH,NA,NA,NA,NA,xxx,1
2232876,2233520,CHI,CHI,N,NA,NA,NA,xxx,0
2234121,2234966,OCHI,OCH,NA,NA,NA,NA,xxx,4
2235582,2237026,FA1,FEM,NA,NA,NA,NA,xxx,5
2237387,2238211,OCHI,OCH,NA,NA,NA,NA,xxx,2
2241165,2241623,CHI,CHI,N,NA,NA,NA,xxx,0
2242252,2242819,FA1,FEM,NA,NA,NA,NA,xxx,1
2244607,2245236,CHI,CHI,N,NA,NA,NA,xxx,0
2246318,2246828,CHI,CHI,N,NA,NA,NA,xxx,0
2247171,2248047,FA1,FEM,NA,NA,NA,NA,xxx,4
2249897,2252660,OCHI,OCH,NA,NA,NA,NA,xxx,6
2252708,2253239,CHI,CHI,N,NA,NA,NA,xxx,0
2254902,2255443,FA1,FEM,NA,NA,NA,NA,xxx,3
2255309,2256588,OCHI,OCH,NA,NA,NA,NA,xxx,7
2257860,2259442,MA1,MAL,NA,NA,NA,NA,xxx,6
2259397,2260051,OCHI,OCH,NA,NA,NA,NA,xxx,3
2260154,2260881,CHI,CHI,C,0,NA,NA,xxx,0
2261275,2262121,OCHI,OCH,NA,NA,NA,NA,xxx,3
2262216,2262871,OCHI,OCH,NA,NA,NA,NA,xxx,1
2262241,2263978,FA1,FEM,NA,NA,NA,NA,xxx,2
2266639,2267391,CHI,CHI,N,NA,NA,NA,xxx,0
2271932,2273283,OCHI,OCH,NA,NA,NA,NA,xxx,3
2275273,2275891,OCHI,OCH,NA,NA,NA,NA,xxx,1
2275886,2276464,FA1,FEM,NA,NA,NA,NA,xxx,1
2276644,2277969,MA1,MAL,NA,NA,NA,NA,xxx,5
2278143,2280458,OCHI,OCH,NA,NA,NA,NA,xxx,5
2280597,2282999,OCHI,OCH,NA,NA,NA,NA,xxx,5
2283747,2284154,OCHI,OCH,NA,NA,NA,NA,xxx,1
2284953,2286443,OCHI,OCH,NA,NA,NA,NA,xxx,3
2286509,2288272,FA1,FEM,NA,NA,NA,NA,xxx,5
2290479,2291995,OCHI,OCH,NA,NA,NA,NA,xxx,2
2293876,2295051,CHI,CHI,N,NA,NA,NA,xxx,0
2295102,2296154,OCHI,OCH,NA,NA,NA,NA,xxx,1
2296334,2297422,FA1,FEM,NA,NA,NA,NA,xxx,3
2297567,2299953,CHI,CHI,C,0,NA,NA,xxx,0
2300500,2301134,CHI,CHI,C,0,NA,NA,xxx,0
2301126,2305247,OCHI,OCH,NA,NA,NA,NA,xxx,6
2305597,2306999,OCHI,OCH,NA,NA,NA,NA,xxx,4
2307494,2307927,FA1,FEM,NA,NA,NA,NA,xxx,1
2307928,2308716,CHI,CHI,N,NA,NA,NA,xxx,0
2308894,2310039,FA1,FEM,NA,NA,NA,NA,xxx,2
2315216,2316231,OCHI,OCH,NA,NA,NA,NA,xxx,2
2319015,2319613,MA1,MAL,NA,NA,NA,NA,xxx,4
2321062,2321912,CHI,CHI,N,NA,NA,NA,xxx,0
