segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
14874335,14876448,CHI,CHI,N,NA,NA,NA,xxx,0
14876964,14878464,CHI,CHI,C,0,NA,NA,xxx,0
14879031,14882732,CHI,CHI,Y,NA,NA,NA,xxx,0
14883134,14887361,CHI,CHI,Y,NA,NA,NA,xxx,0
14891154,14891339,CHI,CHI,N,NA,NA,NA,xxx,0
14902370,14904994,CHI,CHI,Y,NA,NA,NA,xxx,0
14905994,14909195,CHI,CHI,Y,NA,NA,NA,xxx,0
14924438,14925830,CHI,CHI,N,NA,NA,NA,xxx,0
14927314,14929015,CHI,CHI,Y,NA,NA,NA,xxx,0
14929543,14929723,CHI,CHI,Y,NA,NA,NA,xxx,0
14982138,14988000,CHI,CHI,Y,NA,NA,NA,xxx,0
