segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
48975958,48977634,FA1,FEM,NA,NA,NA,NA,xxx,4
48977958,48979752,OCHI,OCH,NA,NA,NA,NA,xxx,3
48982624,48983722,FA1,FEM,NA,NA,NA,NA,xxx,7
48984340,48985046,FA1,FEM,NA,NA,NA,NA,xxx,4
48987165,48987603,CHI,CHI,N,NA,NA,NA,xxx,0
48991428,48992500,CHI,CHI,N,NA,NA,NA,xxx,0
49003397,49003778,CHI,CHI,N,NA,NA,NA,xxx,0
49013371,49013649,CHI,CHI,N,NA,NA,NA,xxx,0
49016410,49016642,CHI,CHI,N,NA,NA,NA,xxx,0
49017854,49018008,CHI,CHI,N,NA,NA,NA,xxx,0
49018826,49019114,CHI,CHI,N,NA,NA,NA,xxx,0
49029616,49031422,FA1,FEM,NA,NA,NA,NA,xxx,3
49032550,49033159,FA1,FEM,NA,NA,NA,NA,xxx,1
49033391,49033512,CHI,CHI,N,NA,NA,NA,xxx,0
49035789,49037107,FA1,FEM,NA,NA,NA,NA,xxx,5
49039681,49041373,FA1,FEM,NA,NA,NA,NA,xxx,5
49040715,49041349,CHI,CHI,N,NA,NA,NA,xxx,0
49042144,49042684,CHI,CHI,N,NA,NA,NA,xxx,0
49042869,49044042,FA1,FEM,NA,NA,NA,NA,xxx,7
49044439,49044592,CHI,CHI,N,NA,NA,NA,xxx,0
49045129,49045337,CHI,CHI,N,NA,NA,NA,xxx,0
49046453,49046612,CHI,CHI,N,NA,NA,NA,xxx,0
49046693,49046755,FA1,FEM,NA,NA,NA,NA,xxx,1
49047277,49047432,CHI,CHI,N,NA,NA,NA,xxx,0
49047872,49050986,FA1,FEM,NA,NA,NA,NA,xxx,14
49051730,49052304,MA1,MAL,NA,NA,NA,NA,xxx,1
49053252,49053709,MA1,MAL,NA,NA,NA,NA,xxx,1
49053799,49053999,CHI,CHI,N,NA,NA,NA,xxx,0
49054015,49054928,MA1,MAL,NA,NA,NA,NA,xxx,2
49054989,49055214,CHI,CHI,N,NA,NA,NA,xxx,0
49055722,49056078,MA1,MAL,NA,NA,NA,NA,xxx,1
49056546,49057871,CHI,CHI,C,0,NA,NA,xxx,0
49058825,49059455,CHI,CHI,C,0,NA,NA,xxx,0
49062442,49062605,CHI,CHI,C,0,NA,NA,xxx,0
49063313,49063839,FA1,FEM,NA,NA,NA,NA,xxx,1
49065802,49067705,FA1,FEM,NA,NA,NA,NA,xxx,1
49073273,49073474,CHI,CHI,N,NA,NA,NA,xxx,0
49074298,49075661,FA1,FEM,NA,NA,NA,NA,xxx,3
49076415,49077992,FA1,FEM,NA,NA,NA,NA,xxx,8
