segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
11687013,11688304,CHI,CHI,N,NA,NA,NA,xxx,0
11689043,11689247,FA1,FEM,NA,NA,NA,NA,xxx,1
11694187,11695172,CHI,CHI,N,NA,NA,NA,xxx,0
11699651,11701932,FA1,FEM,NA,NA,NA,NA,xxx,8
11702391,11704119,FA1,FEM,NA,NA,NA,NA,xxx,7
11704642,11708214,FA1,FEM,NA,NA,NA,NA,xxx,13
11708548,11709638,FA1,FEM,NA,NA,NA,NA,xxx,4
11710308,11710808,FA1,FEM,NA,NA,NA,NA,xxx,1
11711188,11715818,FA1,FEM,NA,NA,NA,NA,xxx,18
11713848,11715818,CHI,CHI,C,NA,NA,NA,xxx,0
11715983,11718005,FA1,FEM,NA,NA,NA,NA,xxx,8
11718658,11718861,CHI,CHI,N,NA,NA,NA,xxx,0
11719348,11720245,CHI,CHI,N,NA,NA,NA,xxx,0
11720828,11720974,CHI,CHI,N,NA,NA,NA,xxx,0
11721304,11721509,CHI,CHI,N,NA,NA,NA,xxx,0
11721854,11722117,CHI,CHI,N,NA,NA,NA,xxx,0
11724066,11726391,FA1,FEM,NA,NA,NA,NA,xxx,6
11726553,11727031,FA1,FEM,NA,NA,NA,NA,xxx,1
11727285,11730551,FA1,FEM,NA,NA,NA,NA,xxx,8
11731991,11733832,CHI,CHI,N,NA,NA,NA,xxx,0
11734247,11734510,CHI,CHI,N,NA,NA,NA,xxx,0
11737300,11738192,CHI,CHI,N,NA,NA,NA,xxx,0
11738626,11738859,FA1,FEM,NA,NA,NA,NA,xxx,1
11752497,11752646,FA1,FEM,NA,NA,NA,NA,xxx,1
11759672,11761835,FA1,FEM,NA,NA,NA,NA,xxx,4
11763084,11763625,FA1,FEM,NA,NA,NA,NA,xxx,1
11763873,11766396,FA1,FEM,NA,NA,NA,NA,xxx,12
11767354,11768258,FA1,FEM,NA,NA,NA,NA,xxx,4
11768740,11772252,FA1,FEM,NA,NA,NA,NA,xxx,13
11772524,11773158,FA1,FEM,NA,NA,NA,NA,xxx,3
11780262,11780940,FA1,FEM,NA,NA,NA,NA,xxx,1
11781016,11781550,FA1,FEM,NA,NA,NA,NA,xxx,1
11782364,11783764,FA1,FEM,NA,NA,NA,NA,xxx,5
11784170,11786232,FA1,FEM,NA,NA,NA,NA,xxx,8
11792694,11793233,CHI,CHI,N,NA,NA,NA,xxx,0
11793846,11794112,FA1,FEM,NA,NA,NA,NA,xxx,1
11798614,11799781,FA1,FEM,NA,NA,NA,NA,xxx,4
11804680,11804932,FA1,FEM,NA,NA,NA,NA,xxx,1
