segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
36581000,36581180,FA1,FEM,NA,NA,NA,NA,xxx,1
36581938,36584608,OCHI,OCH,NA,NA,NA,NA,xxx,9
36585696,36586737,FA1,FEM,NA,NA,NA,NA,xxx,5
36592262,36593112,OCHI,OCH,NA,NA,NA,NA,xxx,3
36595329,36595736,OCHI,OCH,NA,NA,NA,NA,xxx,2
36595804,36596572,FA1,FEM,NA,NA,NA,NA,xxx,2
36615402,36616139,OCHI,OCH,NA,NA,NA,NA,xxx,4
36616546,36618262,OCHI,OCH,NA,NA,NA,NA,xxx,9
36622556,36623164,CHI,CHI,N,NA,NA,NA,xxx,0
36624361,36624979,CHI,CHI,N,NA,NA,NA,xxx,0
36627422,36628556,CHI,CHI,N,NA,NA,NA,xxx,0
36632984,36633236,CHI,CHI,N,NA,NA,NA,xxx,0
36646969,36648598,OCHI,OCH,NA,NA,NA,NA,xxx,3
36655056,36656113,OCHI,OCH,NA,NA,NA,NA,xxx,2
36694933,36695211,CHI,CHI,N,NA,NA,NA,xxx,0
36695301,36697162,OCHI,OCH,NA,NA,NA,NA,xxx,6
36695958,36696268,CHI,CHI,N,NA,NA,NA,xxx,0
36697569,36698987,FA1,FEM,NA,NA,NA,NA,xxx,4
