segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
2202525,2204809,FA1,FEM,NA,NA,NA,NA,xxx,8
2205835,2206329,FA1,FEM,NA,NA,NA,NA,xxx,2
2208969,2213891,CHI,CHI,N,NA,NA,NA,xxx,0
2215340,2216958,CHI,CHI,Y,NA,NA,NA,xxx,0
2217659,2219102,FA1,FEM,NA,NA,NA,NA,xxx,3
2219293,2220598,FA1,FEM,NA,NA,NA,NA,xxx,5
2220778,2221701,CHI,CHI,N,NA,NA,NA,xxx,0
2222226,2222891,CHI,CHI,N,NA,NA,NA,xxx,0
2222668,2223472,FA1,FEM,NA,NA,NA,NA,xxx,1
2223794,2224206,CHI,CHI,N,NA,NA,NA,xxx,0
2224236,2227726,FA1,FEM,NA,NA,NA,NA,xxx,7
2227732,2228293,CHI,CHI,N,NA,NA,NA,xxx,0
2229556,2229845,FA1,FEM,NA,NA,NA,NA,xxx,1
2231742,2232979,FA1,FEM,NA,NA,NA,NA,xxx,2
2234706,2235000,CHI,CHI,N,NA,NA,NA,xxx,0
2240577,2242149,OCHI,OCH,NA,NA,NA,NA,xxx,3
2246906,2248546,OCHI,OCH,NA,NA,NA,NA,xxx,3
2249138,2251149,OCHI,OCH,NA,NA,NA,NA,xxx,6
2251134,2251778,CHI,CHI,N,NA,NA,NA,xxx,0
2252469,2253283,OCHI,OCH,NA,NA,NA,NA,xxx,2
2253308,2258552,FA1,FEM,NA,NA,NA,NA,xxx,15
2258979,2260861,CHI,CHI,N,NA,NA,NA,xxx,0
2261061,2262757,FA1,FEM,NA,NA,NA,NA,xxx,5
2262727,2263108,CHI,CHI,N,NA,NA,NA,xxx,0
2263331,2264718,CHI,CHI,Y,NA,NA,NA,xxx,0
2264727,2266212,CHI,CHI,N,NA,NA,NA,xxx,0
2266221,2269541,FA1,FEM,NA,NA,NA,NA,xxx,12
2266943,2267226,CHI,CHI,N,NA,NA,NA,xxx,0
2267772,2268261,CHI,CHI,N,NA,NA,NA,xxx,0
2269566,2271582,FA1,FEM,NA,NA,NA,NA,xxx,8
2272530,2273716,FA1,FEM,NA,NA,NA,NA,xxx,2
2273979,2277870,OCHI,OCH,NA,NA,NA,NA,xxx,7
2278056,2281087,FA1,FEM,NA,NA,NA,NA,xxx,17
2279171,2279398,CHI,CHI,N,NA,NA,NA,xxx,0
2281592,2284370,FA1,FEM,NA,NA,NA,NA,xxx,14
2287376,2288855,FA1,FEM,NA,NA,NA,NA,xxx,6
2290000,2291020,FA1,FEM,NA,NA,NA,NA,xxx,4
2291587,2293520,OCHI,OCH,NA,NA,NA,NA,xxx,3
2294206,2295922,OCHI,OCH,NA,NA,NA,NA,xxx,5
2296953,2298845,FA1,FEM,NA,NA,NA,NA,xxx,5
2306124,2309629,FA1,FEM,NA,NA,NA,NA,xxx,10
2309685,2310788,OCHI,OCH,NA,NA,NA,NA,xxx,1
2311876,2314340,FA1,FEM,NA,NA,NA,NA,xxx,9
2314392,2316093,CHI,CHI,N,NA,NA,NA,xxx,0
