segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
5820788,5821876,FA1,FEM,NA,NA,NA,NA,xxx,5
5822412,5823144,CHI,CHI,C,W,NA,NA,xxx,0
5823605,5825616,FA1,FEM,NA,NA,NA,NA,xxx,10
5825953,5826860,CHI,CHI,C,W,NA,NA,xxx,0
5826878,5827929,FA1,FEM,NA,NA,NA,NA,xxx,4
5833819,5834742,FA1,FEM,NA,NA,NA,NA,xxx,3
5835314,5836458,FA1,FEM,NA,NA,NA,NA,xxx,5
5840643,5841422,CHI,CHI,C,0,NA,NA,xxx,0
5841968,5842504,FA1,FEM,NA,NA,NA,NA,xxx,1
5843030,5844396,FA1,FEM,NA,NA,NA,NA,xxx,7
5846520,5846752,CHI,CHI,N,NA,NA,NA,xxx,0
5846968,5847922,CHI,CHI,C,0,NA,NA,xxx,0
5848113,5849411,FA1,FEM,NA,NA,NA,NA,xxx,6
5850324,5851371,FA1,FEM,NA,NA,NA,NA,xxx,5
5853391,5853726,FA1,FEM,NA,NA,NA,NA,xxx,1
5856201,5856892,CHI,CHI,C,0,NA,NA,xxx,0
5857239,5857559,CHI,CHI,C,0,NA,NA,xxx,0
5858020,5858365,CHI,CHI,N,NA,NA,NA,xxx,0
5858921,5859298,CHI,CHI,N,NA,NA,NA,xxx,0
5860163,5861050,CHI,CHI,N,NA,NA,NA,xxx,0
5861603,5862753,CHI,CHI,N,NA,NA,NA,xxx,0
5862918,5863614,CHI,CHI,C,W,NA,NA,xxx,0
5863954,5866702,CHI,CHI,C,0,NA,NA,xxx,0
5868422,5869958,CHI,CHI,C,0,NA,NA,xxx,0
5871345,5873366,CHI,CHI,C,W,NA,NA,xxx,0
5873631,5874394,CHI,CHI,C,W,NA,NA,xxx,0
5874464,5876825,FA1,FEM,NA,NA,NA,NA,xxx,10
5881567,5882742,CHI,CHI,C,0,NA,NA,xxx,0
5883386,5884082,CHI,CHI,C,0,NA,NA,xxx,0
5885092,5885737,CHI,CHI,C,0,NA,NA,xxx,0
5888675,5889824,FA1,FEM,NA,NA,NA,NA,xxx,1
5902170,5902402,CHI,CHI,C,0,NA,NA,xxx,0
5902959,5903794,CHI,CHI,C,0,NA,NA,xxx,0
5904167,5904812,CHI,CHI,C,0,NA,NA,xxx,0
5916092,5916911,CHI,CHI,C,0,NA,NA,xxx,0
5917241,5918380,CHI,CHI,C,0,NA,NA,xxx,0
5919003,5920075,CHI,CHI,C,0,NA,NA,xxx,0
5920774,5921701,CHI,CHI,C,0,NA,NA,xxx,0
