segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
41919236,41919973,MA1,MAL,NA,NA,NA,NA,xxx,3
41944247,41946257,MA1,MAL,NA,NA,NA,NA,xxx,3
41945107,41945509,CHI,CHI,N,NA,NA,NA,xxx,0
41948023,41949008,CHI,CHI,N,NA,NA,NA,xxx,0
41949408,41949665,CHI,CHI,N,NA,NA,NA,xxx,0
41951613,41951671,CHI,CHI,N,NA,NA,NA,xxx,0
41971462,41971763,CHI,CHI,N,NA,NA,NA,xxx,0
41977592,41978816,CHI,CHI,N,NA,NA,NA,xxx,0
41981619,41982425,MA1,MAL,NA,NA,NA,NA,xxx,3
42001580,42002151,CHI,CHI,N,NA,NA,NA,xxx,0
42011560,42011774,CHI,CHI,N,NA,NA,NA,xxx,0
42022741,42022917,CHI,CHI,N,NA,NA,NA,xxx,0
42024183,42024357,CHI,CHI,N,NA,NA,NA,xxx,0
