segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
18266530,18267829,CHI,CHI,Y,NA,NA,NA,xxx,0
18268293,18268551,CHI,CHI,Y,NA,NA,NA,xxx,0
18269501,18269867,CHI,CHI,Y,NA,NA,NA,xxx,0
18269639,18271449,FA1,FEM,NA,NA,NA,NA,xxx,7
18272974,18273453,CHI,CHI,N,NA,NA,NA,xxx,0
18292143,18294412,FA1,FEM,NA,NA,NA,NA,xxx,2
18320515,18321108,FA1,FEM,NA,NA,NA,NA,xxx,1
18321603,18322711,FA1,FEM,NA,NA,NA,NA,xxx,5
18323298,18323881,FA1,FEM,NA,NA,NA,NA,xxx,3
18325793,18326365,FA1,FEM,NA,NA,NA,NA,xxx,3
18330963,18332237,FA1,FEM,NA,NA,NA,NA,xxx,4
18345226,18346628,FA1,FEM,NA,NA,NA,NA,xxx,5
18346798,18348680,OCHI,OCH,NA,NA,NA,NA,xxx,2
18351742,18353623,FA1,FEM,NA,NA,NA,NA,xxx,2
18357783,18358644,OCHI,OCH,NA,NA,NA,NA,xxx,2
18358598,18359989,FA1,FEM,NA,NA,NA,NA,xxx,1
18360314,18361298,FA1,FEM,NA,NA,NA,NA,xxx,6
18361309,18363685,FA1,FEM,NA,NA,NA,NA,xxx,7
18363710,18364231,FA1,FEM,NA,NA,NA,NA,xxx,1
18364727,18366211,FA1,FEM,NA,NA,NA,NA,xxx,6
18365045,18365272,OCHI,OCH,NA,NA,NA,NA,xxx,1
18366499,18369108,FA1,FEM,NA,NA,NA,NA,xxx,4
18369427,18369840,FA1,FEM,NA,NA,NA,NA,xxx,1
18370453,18370901,FA1,FEM,NA,NA,NA,NA,xxx,1
18371015,18371706,FA1,FEM,NA,NA,NA,NA,xxx,1
18371726,18372953,FA1,FEM,NA,NA,NA,NA,xxx,6
18374794,18375510,CHI,CHI,N,NA,NA,NA,xxx,0
18375871,18376454,FA1,FEM,NA,NA,NA,NA,xxx,2
18376999,18378025,FA1,FEM,NA,NA,NA,NA,xxx,4
18378345,18379737,FA1,FEM,NA,NA,NA,NA,xxx,6
18380881,18382582,FA1,FEM,NA,NA,NA,NA,xxx,10
18382531,18383354,OCHI,OCH,NA,NA,NA,NA,xxx,1
18383536,18384000,FA1,FEM,NA,NA,NA,NA,xxx,1
