segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
9387282,9388011,OCHI,OCH,NA,NA,NA,NA,xxx,2
9388677,9390515,OCHI,OCH,NA,NA,NA,NA,xxx,6
9393967,9395092,FA1,FEM,NA,NA,NA,NA,xxx,3
9395261,9396881,OCHI,OCH,NA,NA,NA,NA,xxx,6
9397199,9399866,OCHI,OCH,NA,NA,NA,NA,xxx,8
9402099,9402652,OCHI,OCH,NA,NA,NA,NA,xxx,1
9402981,9403989,FA1,FEM,NA,NA,NA,NA,xxx,2
9404767,9405509,FA1,FEM,NA,NA,NA,NA,xxx,2
9406911,9408295,FA1,FEM,NA,NA,NA,NA,xxx,3
9408321,9409461,OCHI,OCH,NA,NA,NA,NA,xxx,1
9410500,9410661,CHI,CHI,N,NA,NA,NA,xxx,0
9411145,9411277,CHI,CHI,N,NA,NA,NA,xxx,0
9411286,9412063,FA1,FEM,NA,NA,NA,NA,xxx,4
9413108,9413441,FA1,FEM,NA,NA,NA,NA,xxx,2
9415005,9415671,OCHI,OCH,NA,NA,NA,NA,xxx,2
9417405,9417851,CHI,CHI,L,NA,NA,NA,xxx,0
9423688,9424048,CHI,CHI,C,0,NA,NA,xxx,0
9434893,9435438,CHI,CHI,N,NA,NA,NA,xxx,0
9447092,9449849,OCHI,OCH,NA,NA,NA,NA,xxx,4
9459239,9461424,OCHI,OCH,NA,NA,NA,NA,xxx,3
9461618,9461915,CHI,CHI,C,0,NA,NA,xxx,0
9462271,9462426,CHI,CHI,C,0,NA,NA,xxx,0
9472957,9473456,CHI,CHI,C,0,NA,NA,xxx,0
9474026,9474275,CHI,CHI,C,0,NA,NA,xxx,0
9491970,9492174,CHI,CHI,C,0,NA,NA,xxx,0
9494365,9495377,CHI,CHI,C,0,NA,NA,xxx,0
9495563,9496296,CHI,CHI,C,0,NA,NA,xxx,0
9497035,9498432,CHI,CHI,C,0,NA,NA,xxx,0
9498719,9499523,CHI,CHI,C,0,NA,NA,xxx,0
