segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
6630304,6631061,OCHI,OCH,NA,NA,NA,NA,xxx,1
6634205,6635056,CHI,CHI,C,0,NA,NA,xxx,0
6635395,6636798,CHI,CHI,C,0,NA,NA,xxx,0
6655112,6655530,CHI,CHI,N,NA,NA,NA,xxx,0
6656592,6657679,CHI,CHI,C,0,NA,NA,xxx,0
6661113,6662808,OCHI,OCH,NA,NA,NA,NA,xxx,3
6663763,6664324,OCHI,OCH,NA,NA,NA,NA,xxx,2
6664989,6666752,OCHI,OCH,NA,NA,NA,NA,xxx,4
6667226,6668092,OCHI,OCH,NA,NA,NA,NA,xxx,2
6669355,6672154,OCHI,OCH,NA,NA,NA,NA,xxx,5
6673185,6673700,FA1,FEM,NA,NA,NA,NA,xxx,1
6673227,6674443,OCHI,OCH,NA,NA,NA,NA,xxx,1
6674824,6675937,OCHI,OCH,NA,NA,NA,NA,xxx,1
6676633,6678942,OCHI,OCH,NA,NA,NA,NA,xxx,5
6679634,6680319,FA1,FEM,NA,NA,NA,NA,xxx,3
6680803,6682494,FA1,FEM,NA,NA,NA,NA,xxx,6
6682618,6683968,OCHI,OCH,NA,NA,NA,NA,xxx,4
6684675,6686675,FA1,FEM,NA,NA,NA,NA,xxx,7
6687788,6688701,FA1,FEM,NA,NA,NA,NA,xxx,1
6693948,6696030,FA1,FEM,NA,NA,NA,NA,xxx,8
6696701,6697613,FA1,FEM,NA,NA,NA,NA,xxx,3
6698736,6701927,FA1,FEM,NA,NA,NA,NA,xxx,10
6702773,6703195,FA1,FEM,NA,NA,NA,NA,xxx,1
6704468,6706809,FA1,FEM,NA,NA,NA,NA,xxx,4
6707474,6709267,OCHI,OCH,NA,NA,NA,NA,xxx,3
6709278,6709690,CHI,CHI,N,NA,NA,NA,xxx,0
6709696,6710773,FA1,FEM,NA,NA,NA,NA,xxx,2
6710716,6713798,CHI,CHI,N,NA,NA,NA,xxx,0
6714732,6715520,CHI,CHI,N,NA,NA,NA,xxx,0
6718319,6719360,FA1,FEM,NA,NA,NA,NA,xxx,4
6719455,6720290,CHI,CHI,N,NA,NA,NA,xxx,0
6721416,6723019,CHI,CHI,C,0,NA,NA,xxx,0
6723385,6724178,CHI,CHI,N,NA,NA,NA,xxx,0
6724309,6724784,OCHI,OCH,NA,NA,NA,NA,xxx,1
6724746,6725303,CHI,CHI,C,0,NA,NA,xxx,0
6725289,6726434,FA1,FEM,NA,NA,NA,NA,xxx,5
6726417,6726989,CHI,CHI,C,0,NA,NA,xxx,0
6728324,6729530,FA1,FEM,NA,NA,NA,NA,xxx,5
6729763,6730819,OCHI,OCH,NA,NA,NA,NA,xxx,3
6731165,6733020,FA1,FEM,NA,NA,NA,NA,xxx,10
6733175,6734515,FA1,FEM,NA,NA,NA,NA,xxx,3
6735066,6738515,FA1,FEM,NA,NA,NA,NA,xxx,10
6737917,6738299,CHI,CHI,N,NA,NA,NA,xxx,0
