segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
7296484,7297649,FA1,FEM,NA,NA,NA,NA,xxx,3
7298443,7298814,FA1,FEM,NA,NA,NA,NA,xxx,1
7299360,7300123,FA1,FEM,NA,NA,NA,NA,xxx,4
7300134,7300649,FA1,FEM,NA,NA,NA,NA,xxx,2
7300763,7301747,FA1,FEM,NA,NA,NA,NA,xxx,4
7304026,7304448,CHI,CHI,C,0,NA,NA,xxx,0
7306505,7306922,CHI,CHI,N,NA,NA,NA,xxx,0
7307925,7308131,CHI,CHI,N,NA,NA,NA,xxx,0
7308603,7309309,FA1,FEM,NA,NA,NA,NA,xxx,4
7310984,7311195,CHI,CHI,N,NA,NA,NA,xxx,0
7311754,7312461,FA1,FEM,NA,NA,NA,NA,xxx,1
7312551,7312747,CHI,CHI,N,NA,NA,NA,xxx,0
7313577,7314891,CHI,CHI,C,0,NA,NA,xxx,0
7315698,7316209,FA1,FEM,NA,NA,NA,NA,xxx,1
7316227,7316763,CHI,CHI,N,NA,NA,NA,xxx,0
7319355,7319685,CHI,CHI,N,NA,NA,NA,xxx,0
7319892,7320252,CHI,CHI,N,NA,NA,NA,xxx,0
7324928,7325242,CHI,CHI,C,0,NA,NA,xxx,0
7326230,7326508,CHI,CHI,N,NA,NA,NA,xxx,0
7327731,7327968,CHI,CHI,N,NA,NA,NA,xxx,0
7333118,7335813,FA1,FEM,NA,NA,NA,NA,xxx,4
7337596,7338054,FA1,FEM,NA,NA,NA,NA,xxx,1
7337840,7338706,OCHI,OCH,NA,NA,NA,NA,xxx,1
7339062,7339520,CHI,CHI,C,0,NA,NA,xxx,0
7339994,7340628,FA1,FEM,NA,NA,NA,NA,xxx,1
7341876,7342057,FA1,FEM,NA,NA,NA,NA,xxx,1
7349855,7352139,FA1,FEM,NA,NA,NA,NA,xxx,5
7352453,7353035,FA1,FEM,NA,NA,NA,NA,xxx,2
7353325,7355907,FA1,FEM,NA,NA,NA,NA,xxx,4
7357278,7358026,CHI,CHI,N,NA,NA,NA,xxx,0
7359817,7360673,FA1,FEM,NA,NA,NA,NA,xxx,2
7360665,7361490,CHI,CHI,C,0,NA,NA,xxx,0
7363098,7363350,CHI,CHI,N,NA,NA,NA,xxx,0
7363241,7366226,FA1,FEM,NA,NA,NA,NA,xxx,10
7366634,7368515,FA1,FEM,NA,NA,NA,NA,xxx,2
7368551,7368886,CHI,CHI,N,NA,NA,NA,xxx,0
7370108,7370414,CHI,CHI,N,NA,NA,NA,xxx,0
7373170,7373866,CHI,CHI,C,0,NA,NA,xxx,0
7374286,7375168,CHI,CHI,C,0,NA,NA,xxx,0
7377135,7377459,CHI,CHI,C,0,NA,NA,xxx,0
7382486,7382857,FA1,FEM,NA,NA,NA,NA,xxx,1
7383339,7384654,CHI,CHI,N,NA,NA,NA,xxx,0
7385340,7385954,CHI,CHI,N,NA,NA,NA,xxx,0
7390881,7392804,CHI,CHI,N,NA,NA,NA,xxx,0
7404128,7404741,CHI,CHI,C,0,NA,NA,xxx,0
