segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
39778000,39778737,CHI,CHI,N,NA,NA,NA,xxx,0
39778896,39779742,FA1,FEM,NA,NA,NA,NA,xxx,4
39779809,39781139,CHI,CHI,C,0,NA,NA,xxx,0
39781355,39782489,OCHI,OCH,NA,NA,NA,NA,xxx,3
39782216,39783309,FA1,FEM,NA,NA,NA,NA,xxx,5
39783304,39783731,OCHI,OCH,NA,NA,NA,NA,xxx,1
39784020,39785015,OCHI,OCH,NA,NA,NA,NA,xxx,3
39785468,39787540,OCHI,OCH,NA,NA,NA,NA,xxx,7
39787525,39788484,CHI,CHI,N,NA,NA,NA,xxx,0
39788785,39789866,CHI,CHI,N,NA,NA,NA,xxx,0
39790009,39791029,FA1,FEM,NA,NA,NA,NA,xxx,8
39792685,39793009,CHI,CHI,N,NA,NA,NA,xxx,0
39793845,39794639,FA1,FEM,NA,NA,NA,NA,xxx,4
39794736,39795118,OCHI,OCH,NA,NA,NA,NA,xxx,1
39795819,39796963,OCHI,OCH,NA,NA,NA,NA,xxx,3
39797077,39798994,CHI,CHI,N,NA,NA,NA,xxx,0
39798388,39800713,FA1,FEM,NA,NA,NA,NA,xxx,3
39801020,39801757,CHI,CHI,N,NA,NA,NA,xxx,0
39802328,39802978,OCHI,OCH,NA,NA,NA,NA,xxx,1
39803288,39804479,OCHI,OCH,NA,NA,NA,NA,xxx,3
39804479,39805639,FA1,FEM,NA,NA,NA,NA,xxx,3
39806313,39810566,CHI,CHI,N,NA,NA,NA,xxx,0
39808390,39809864,OCHI,OCH,NA,NA,NA,NA,xxx,2
39810948,39813108,CHI,CHI,N,NA,NA,NA,xxx,0
39815608,39817160,CHI,CHI,N,NA,NA,NA,xxx,0
39816850,39817876,OCHI,OCH,NA,NA,NA,NA,xxx,2
39818458,39819226,FA1,FEM,NA,NA,NA,NA,xxx,3
39821824,39824246,FA1,FEM,NA,NA,NA,NA,xxx,8
39825752,39826381,CHI,CHI,C,NA,NA,NA,xxx,0
39826383,39827996,FA1,FEM,NA,NA,NA,NA,xxx,10
39830809,39831536,OCHI,OCH,NA,NA,NA,NA,xxx,1
39832139,39834005,OCHI,OCH,NA,NA,NA,NA,xxx,5
39834984,39836768,OCHI,OCH,NA,NA,NA,NA,xxx,5
39837458,39840298,FA1,FEM,NA,NA,NA,NA,xxx,12
39852330,39853588,FA1,FEM,NA,NA,NA,NA,xxx,3
39858572,39859845,FA1,FEM,NA,NA,NA,NA,xxx,8
39862721,39863757,OCHI,OCH,NA,NA,NA,NA,xxx,2
39888928,39889763,CHI,CHI,N,NA,NA,NA,xxx,0
39890509,39890927,CHI,CHI,C,0,NA,NA,xxx,0
39891030,39891648,FA1,FEM,NA,NA,NA,NA,xxx,3
39891829,39892855,CHI,CHI,N,NA,NA,NA,xxx,0
39892210,39892592,FA1,FEM,NA,NA,NA,NA,xxx,2
39893077,39894278,CHI,CHI,N,NA,NA,NA,xxx,0
39894855,39898000,CHI,CHI,N,NA,NA,NA,xxx,0
