segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
28616381,28617417,OCHI,OCH,NA,NA,NA,NA,xxx,3
28618566,28619076,FA1,FEM,NA,NA,NA,NA,xxx,4
28618948,28620319,OCHI,OCH,NA,NA,NA,NA,xxx,5
28620381,28620551,FA1,FEM,NA,NA,NA,NA,xxx,1
28620556,28621066,MA1,MAL,NA,NA,NA,NA,xxx,1
28630778,28631268,FA1,FEM,NA,NA,NA,NA,xxx,4
28632386,28634314,OCHI,OCH,NA,NA,NA,NA,xxx,4
28645092,28646731,MA1,MAL,NA,NA,NA,NA,xxx,3
28648510,28648922,FA1,FEM,NA,NA,NA,NA,xxx,1
28649912,28652722,MA1,MAL,NA,NA,NA,NA,xxx,7
28654407,28655546,MA1,MAL,NA,NA,NA,NA,xxx,7
28655783,28656071,FA1,FEM,NA,NA,NA,NA,xxx,2
28656701,28657561,FA1,FEM,NA,NA,NA,NA,xxx,2
28658927,28659804,CHI,CHI,C,0,NA,NA,xxx,0
28659865,28660798,MA1,MAL,NA,NA,NA,NA,xxx,2
28662824,28663432,MA1,MAL,NA,NA,NA,NA,xxx,3
28663912,28665118,FA1,FEM,NA,NA,NA,NA,xxx,8
28665526,28666247,MA1,MAL,NA,NA,NA,NA,xxx,4
28666361,28666830,MA1,MAL,NA,NA,NA,NA,xxx,3
28668953,28671293,MA1,MAL,NA,NA,NA,NA,xxx,12
28671592,28671984,MA1,MAL,NA,NA,NA,NA,xxx,1
28671959,28673587,OCHI,OCH,NA,NA,NA,NA,xxx,4
28674169,28675659,OCHI,OCH,NA,NA,NA,NA,xxx,6
28676061,28677896,FA1,FEM,NA,NA,NA,NA,xxx,7
28679515,28679927,OCHI,OCH,NA,NA,NA,NA,xxx,1
28680221,28681933,MA1,MAL,NA,NA,NA,NA,xxx,8
28684433,28685247,OCHI,OCH,NA,NA,NA,NA,xxx,2
28685721,28688783,MA1,MAL,NA,NA,NA,NA,xxx,6
28689361,28690948,MA1,MAL,NA,NA,NA,NA,xxx,6
28698247,28698736,MA1,MAL,NA,NA,NA,NA,xxx,1
28699350,28699928,OCHI,OCH,NA,NA,NA,NA,xxx,1
28701216,28701757,MA1,MAL,NA,NA,NA,NA,xxx,2
28702566,28702829,MA1,MAL,NA,NA,NA,NA,xxx,1
28704901,28705638,OCHI,OCH,NA,NA,NA,NA,xxx,2
28709814,28710356,OCHI,OCH,NA,NA,NA,NA,xxx,1
28714876,28715154,FA1,FEM,NA,NA,NA,NA,xxx,1
28715619,28715912,CHI,CHI,C,0,NA,NA,xxx,0
28720602,28721396,OCHI,OCH,NA,NA,NA,NA,xxx,1
28721077,28721510,MA1,MAL,NA,NA,NA,NA,xxx,1
28722985,28723577,FA1,FEM,NA,NA,NA,NA,xxx,2
