segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
41905731,41906154,CHI,CHI,C,0,NA,NA,xxx,0
41906804,41907046,CHI,CHI,N,NA,NA,NA,xxx,0
41907623,41907927,CHI,CHI,N,NA,NA,NA,xxx,0
41914928,41915280,CHI,CHI,N,NA,NA,NA,xxx,0
41931905,41932113,CHI,CHI,N,NA,NA,NA,xxx,0
41932355,41932717,CHI,CHI,N,NA,NA,NA,xxx,0
41949419,41949667,CHI,CHI,N,NA,NA,NA,xxx,0
41951726,41952029,CHI,CHI,N,NA,NA,NA,xxx,0
41955882,41956332,CHI,CHI,N,NA,NA,NA,xxx,0
41957703,41957944,CHI,CHI,N,NA,NA,NA,xxx,0
41958922,41959140,CHI,CHI,N,NA,NA,NA,xxx,0
41962287,41962508,CHI,CHI,N,NA,NA,NA,xxx,0
41962835,41963014,FA1,FEM,NA,NA,NA,NA,xxx,1
41963299,41963511,CHI,CHI,N,NA,NA,NA,xxx,0
41963836,41964061,FA1,FEM,NA,NA,NA,NA,xxx,1
41964429,41964787,CHI,CHI,N,NA,NA,NA,xxx,0
41965121,41965684,FA1,FEM,NA,NA,NA,NA,xxx,1
41966661,41967505,FA1,FEM,NA,NA,NA,NA,xxx,1
41967690,41968808,CHI,CHI,N,NA,NA,NA,xxx,0
41968820,41969446,MA1,MAL,NA,NA,NA,NA,xxx,1
41972771,41973671,CHI,CHI,N,NA,NA,NA,xxx,0
41980416,41980856,CHI,CHI,N,NA,NA,NA,xxx,0
41984456,41984596,CHI,CHI,N,NA,NA,NA,xxx,0
41985293,41985478,CHI,CHI,N,NA,NA,NA,xxx,0
41986311,41986536,CHI,CHI,N,NA,NA,NA,xxx,0
41987427,41987652,CHI,CHI,N,NA,NA,NA,xxx,0
41988605,41988827,CHI,CHI,N,NA,NA,NA,xxx,0
41990029,41990280,CHI,CHI,N,NA,NA,NA,xxx,0
41993899,41994101,CHI,CHI,N,NA,NA,NA,xxx,0
41994985,41995294,CHI,CHI,C,0,NA,NA,xxx,0
41998319,41998691,MA1,MAL,NA,NA,NA,NA,xxx,2
41999315,41999631,CHI,CHI,N,NA,NA,NA,xxx,0
41999806,42000015,MA1,MAL,NA,NA,NA,NA,xxx,2
42004062,42004417,CHI,CHI,N,NA,NA,NA,xxx,0
42005432,42005618,MA1,MAL,NA,NA,NA,NA,xxx,1
42005879,42006329,MA1,MAL,NA,NA,NA,NA,xxx,5
42023039,42023140,CHI,CHI,N,NA,NA,NA,xxx,0
42023901,42024159,CHI,CHI,N,NA,NA,NA,xxx,0
42024683,42025000,CHI,CHI,N,NA,NA,NA,xxx,0
