segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
18264365,18265324,FA1,FEM,NA,NA,NA,NA,xxx,4
18265696,18266893,FA1,FEM,NA,NA,NA,NA,xxx,6
18269495,18269995,CHI,CHI,N,NA,NA,NA,xxx,0
18270519,18270947,OCHI,OCH,NA,NA,NA,NA,xxx,1
18271830,18272533,FA1,FEM,NA,NA,NA,NA,xxx,1
18272564,18273351,CHI,CHI,N,NA,NA,NA,xxx,0
18273874,18274427,FA1,FEM,NA,NA,NA,NA,xxx,1
18279181,18280380,FA1,FEM,NA,NA,NA,NA,xxx,3
18289874,18290062,CHI,CHI,N,NA,NA,NA,xxx,0
18290178,18291178,FA1,FEM,NA,NA,NA,NA,xxx,3
18300338,18302569,FA1,FEM,NA,NA,NA,NA,xxx,9
18304357,18307715,FA1,FEM,NA,NA,NA,NA,xxx,3
18309542,18310391,FA1,FEM,NA,NA,NA,NA,xxx,3
18312432,18314417,FA1,FEM,NA,NA,NA,NA,xxx,6
18315169,18317217,FA1,FEM,NA,NA,NA,NA,xxx,4
18323139,18323700,FA1,FEM,NA,NA,NA,NA,xxx,2
18327619,18328139,FA1,FEM,NA,NA,NA,NA,xxx,1
18328443,18329745,FA1,FEM,NA,NA,NA,NA,xxx,1
18330524,18330804,CHI,CHI,N,NA,NA,NA,xxx,0
18332427,18332936,FA1,FEM,NA,NA,NA,NA,xxx,1
18333896,18334232,OCHI,OCH,NA,NA,NA,NA,xxx,1
18334520,18335494,OCHI,OCH,NA,NA,NA,NA,xxx,3
18338513,18339085,CHI,CHI,N,NA,NA,NA,xxx,0
18339225,18340354,FA1,FEM,NA,NA,NA,NA,xxx,2
18340744,18341006,CHI,CHI,C,W,NA,NA,xxx,0
18342273,18342510,CHI,CHI,C,0,NA,NA,xxx,0
18343218,18343358,CHI,CHI,N,NA,NA,NA,xxx,0
18344922,18345124,CHI,CHI,C,0,NA,NA,xxx,0
18346648,18346855,CHI,CHI,C,0,NA,NA,xxx,0
18349149,18349351,CHI,CHI,N,NA,NA,NA,xxx,0
18349748,18349978,CHI,CHI,N,NA,NA,NA,xxx,0
18362580,18362850,CHI,CHI,C,0,NA,NA,xxx,0
18364630,18364934,OCHI,OCH,NA,NA,NA,NA,xxx,1
18365541,18365724,CHI,CHI,N,NA,NA,NA,xxx,0
18366431,18366728,CHI,CHI,C,W,NA,NA,xxx,0
18369405,18370053,OCHI,OCH,NA,NA,NA,NA,xxx,2
18370582,18371069,OCHI,OCH,NA,NA,NA,NA,xxx,2
18371793,18372265,OCHI,OCH,NA,NA,NA,NA,xxx,2
18373367,18374331,OCHI,OCH,NA,NA,NA,NA,xxx,3
18374595,18374797,OCHI,OCH,NA,NA,NA,NA,xxx,1
