segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
36587675,36588948,MA1,MAL,NA,NA,NA,NA,xxx,3
36590376,36590788,MA1,MAL,NA,NA,NA,NA,xxx,1
36591933,36594562,MA1,MAL,NA,NA,NA,NA,xxx,12
36597278,36598664,MA1,MAL,NA,NA,NA,NA,xxx,7
36601799,36603665,MA1,MAL,NA,NA,NA,NA,xxx,9
36607402,36611768,MA1,MAL,NA,NA,NA,NA,xxx,11
36613814,36616180,MA1,MAL,NA,NA,NA,NA,xxx,9
36621226,36622175,MA1,MAL,NA,NA,NA,NA,xxx,3
36623685,36625056,MA1,MAL,NA,NA,NA,NA,xxx,4
36625559,36628678,MA1,MAL,NA,NA,NA,NA,xxx,5
36629523,36630928,MA1,MAL,NA,NA,NA,NA,xxx,7
36631857,36634119,MA1,MAL,NA,NA,NA,NA,xxx,7
36638654,36639952,MA1,MAL,NA,NA,NA,NA,xxx,4
36640328,36640743,FA1,FEM,NA,NA,NA,NA,xxx,1
36640727,36644086,MA1,MAL,NA,NA,NA,NA,xxx,15
36644746,36647651,MA1,MAL,NA,NA,NA,NA,xxx,16
36651015,36651806,MA1,MAL,NA,NA,NA,NA,xxx,3
36654004,36654411,OCHI,OCH,NA,NA,NA,NA,xxx,1
36657518,36658407,MA1,MAL,NA,NA,NA,NA,xxx,2
36659292,36660240,MA1,MAL,NA,NA,NA,NA,xxx,1
36661873,36663493,MA1,MAL,NA,NA,NA,NA,xxx,4
36664336,36667170,MA1,MAL,NA,NA,NA,NA,xxx,11
36668213,36668577,MA1,MAL,NA,NA,NA,NA,xxx,1
36680818,36682597,MA1,MAL,NA,NA,NA,NA,xxx,6
