segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
2220515,2221737,FA1,FEM,NA,NA,NA,NA,xxx,3
2236821,2237087,CHI,CHI,C,0,NA,NA,xxx,0
2237991,2238393,CHI,CHI,N,NA,NA,NA,xxx,0
2238949,2239767,OCHI,OCH,NA,NA,NA,NA,xxx,1
2242063,2243441,OCHI,OCH,NA,NA,NA,NA,xxx,2
2245167,2245499,CHI,CHI,N,NA,NA,NA,xxx,0
2246534,2247708,CHI,CHI,N,NA,NA,NA,xxx,0
2248154,2248291,CHI,CHI,N,NA,NA,NA,xxx,0
2249802,2250939,CHI,CHI,N,NA,NA,NA,xxx,0
2251262,2251603,CHI,CHI,C,0,NA,NA,xxx,0
2252093,2252900,CHI,CHI,C,0,NA,NA,xxx,0
2272090,2273104,CHI,CHI,N,NA,NA,NA,xxx,0
2277910,2278132,CHI,CHI,N,NA,NA,NA,xxx,0
2279113,2279215,CHI,CHI,N,NA,NA,NA,xxx,0
2286630,2287091,CHI,CHI,N,NA,NA,NA,xxx,0
2291189,2292376,CHI,CHI,C,0,NA,NA,xxx,0
2295589,2296439,CHI,CHI,C,0,NA,NA,xxx,0
2299493,2301491,OCHI,OCH,NA,NA,NA,NA,xxx,2
2303624,2305085,CHI,CHI,N,NA,NA,NA,xxx,0
2305608,2306153,CHI,CHI,N,NA,NA,NA,xxx,0
2309864,2310688,CHI,CHI,L,NA,NA,NA,xxx,0
2311330,2312110,CHI,CHI,N,NA,NA,NA,xxx,0
2312693,2313151,CHI,CHI,N,NA,NA,NA,xxx,0
2317423,2318584,OCHI,OCH,NA,NA,NA,NA,xxx,2
2319241,2321667,OCHI,OCH,NA,NA,NA,NA,xxx,6
