segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
5819087,5819427,CHI,CHI,N,NA,NA,NA,xxx,0
5839721,5840411,CHI,CHI,N,NA,NA,NA,xxx,0
5880669,5881726,OCHI,OCH,NA,NA,NA,NA,xxx,2
5882334,5882592,FA1,FEM,NA,NA,NA,NA,xxx,1
5883007,5885375,OCHI,OCH,NA,NA,NA,NA,xxx,9
5885755,5886296,FA1,FEM,NA,NA,NA,NA,xxx,2
5890213,5891261,FA1,FEM,NA,NA,NA,NA,xxx,3
5891940,5894643,OCHI,OCH,NA,NA,NA,NA,xxx,8
5895229,5896197,OCHI,OCH,NA,NA,NA,NA,xxx,2
5897336,5898430,OCHI,OCH,NA,NA,NA,NA,xxx,3
5902138,5903173,OCHI,OCH,NA,NA,NA,NA,xxx,3
5903355,5903703,FA1,FEM,NA,NA,NA,NA,xxx,1
5903956,5904379,OCHI,OCH,NA,NA,NA,NA,xxx,1
5904877,5905130,FA1,FEM,NA,NA,NA,NA,xxx,1
5905347,5906347,OCHI,OCH,NA,NA,NA,NA,xxx,2
5907284,5907490,FA1,FEM,NA,NA,NA,NA,xxx,1
5908035,5908339,OCHI,OCH,NA,NA,NA,NA,xxx,1
5908881,5909660,OCHI,OCH,NA,NA,NA,NA,xxx,5
5910067,5910257,FA1,FEM,NA,NA,NA,NA,xxx,1
5910276,5911138,OCHI,OCH,NA,NA,NA,NA,xxx,4
5911348,5912360,OCHI,OCH,NA,NA,NA,NA,xxx,4
5914671,5915897,OCHI,OCH,NA,NA,NA,NA,xxx,4
5916067,5916324,FA1,FEM,NA,NA,NA,NA,xxx,1
5921418,5921738,OCHI,OCH,NA,NA,NA,NA,xxx,1
5922221,5923248,OCHI,OCH,NA,NA,NA,NA,xxx,3
5923276,5923940,FA1,FEM,NA,NA,NA,NA,xxx,2
5936691,5937000,FA1,FEM,NA,NA,NA,NA,xxx,1
