segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
7299489,7300886,OCHI,OCH,NA,NA,NA,NA,xxx,7
7302563,7304319,OCHI,OCH,NA,NA,NA,NA,xxx,6
7305099,7306243,FA1,FEM,NA,NA,NA,NA,xxx,1
7306373,7307310,CHI,CHI,N,NA,NA,NA,xxx,0
7309213,7309493,OCHI,OCH,NA,NA,NA,NA,xxx,1
7309813,7310637,FA1,FEM,NA,NA,NA,NA,xxx,1
7310626,7312241,CHI,CHI,N,NA,NA,NA,xxx,0
7312332,7315304,FA1,FEM,NA,NA,NA,NA,xxx,6
7316865,7317717,MA1,MAL,NA,NA,NA,NA,xxx,2
7317754,7318156,CHI,CHI,N,NA,NA,NA,xxx,0
7319675,7320538,OCHI,OCH,NA,NA,NA,NA,xxx,1
7320186,7322608,MA1,MAL,NA,NA,NA,NA,xxx,10
7321691,7322176,OCHI,OCH,NA,NA,NA,NA,xxx,1
7322539,7327391,CHI,CHI,N,NA,NA,NA,xxx,0
7327450,7329474,OCHI,OCH,NA,NA,NA,NA,xxx,6
7329300,7330421,MA1,MAL,NA,NA,NA,NA,xxx,3
7330439,7331616,OCHI,OCH,NA,NA,NA,NA,xxx,3
7330457,7333554,MA1,MAL,NA,NA,NA,NA,xxx,9
7333584,7335857,OCHI,OCH,NA,NA,NA,NA,xxx,9
7339083,7340076,OCHI,OCH,NA,NA,NA,NA,xxx,3
7340622,7340979,OCHI,OCH,NA,NA,NA,NA,xxx,1
7342128,7343273,OCHI,OCH,NA,NA,NA,NA,xxx,4
7343699,7344242,OCHI,OCH,NA,NA,NA,NA,xxx,2
7344650,7344944,OCHI,OCH,NA,NA,NA,NA,xxx,1
7345269,7346249,OCHI,OCH,NA,NA,NA,NA,xxx,5
7346551,7351710,OCHI,OCH,NA,NA,NA,NA,xxx,24
7355263,7356327,CHI,CHI,C,0,NA,NA,xxx,0
7356428,7357701,OCHI,OCH,NA,NA,NA,NA,xxx,4
7358014,7361340,OCHI,OCH,NA,NA,NA,NA,xxx,10
7362484,7366165,OCHI,OCH,NA,NA,NA,NA,xxx,12
7367865,7368767,OCHI,OCH,NA,NA,NA,NA,xxx,2
7370299,7373577,OCHI,OCH,NA,NA,NA,NA,xxx,10
7374587,7376221,OCHI,OCH,NA,NA,NA,NA,xxx,8
7376721,7377283,OCHI,OCH,NA,NA,NA,NA,xxx,1
7378819,7382707,OCHI,OCH,NA,NA,NA,NA,xxx,9
7381183,7381847,CHI,CHI,N,NA,NA,NA,xxx,0
7382769,7383184,CHI,CHI,N,NA,NA,NA,xxx,0
7384012,7384832,CHI,CHI,N,NA,NA,NA,xxx,0
7384896,7386071,MA1,MAL,NA,NA,NA,NA,xxx,4
7386088,7387004,CHI,CHI,N,NA,NA,NA,xxx,0
7387007,7388569,OCHI,OCH,NA,NA,NA,NA,xxx,5
7387962,7388515,CHI,CHI,N,NA,NA,NA,xxx,0
7389238,7395056,OCHI,OCH,NA,NA,NA,NA,xxx,10
7389758,7390351,CHI,CHI,N,NA,NA,NA,xxx,0
7390832,7391415,CHI,CHI,N,NA,NA,NA,xxx,0
7391859,7392537,CHI,CHI,N,NA,NA,NA,xxx,0
7395296,7397296,FA1,FEM,NA,NA,NA,NA,xxx,7
7400178,7403051,OCHI,OCH,NA,NA,NA,NA,xxx,8
7401461,7401676,CHI,CHI,N,NA,NA,NA,xxx,0
7402667,7402883,CHI,CHI,N,NA,NA,NA,xxx,0
7403696,7404478,CHI,CHI,N,NA,NA,NA,xxx,0
7408113,7415981,MA1,MAL,NA,NA,NA,NA,xxx,20
