segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
9385092,9385654,OCHI,OCH,NA,NA,NA,NA,xxx,2
9385965,9387276,FA1,FEM,NA,NA,NA,NA,xxx,6
9388301,9389114,CHI,CHI,C,0,NA,NA,xxx,0
9390411,9392401,OCHI,OCH,NA,NA,NA,NA,xxx,4
9396903,9399187,FA1,FEM,NA,NA,NA,NA,xxx,8
9400570,9402300,FA1,FEM,NA,NA,NA,NA,xxx,8
9403128,9404592,FA1,FEM,NA,NA,NA,NA,xxx,6
9404197,9405211,OCHI,OCH,NA,NA,NA,NA,xxx,4
9405508,9406117,OCHI,OCH,NA,NA,NA,NA,xxx,1
9406280,9409259,FA1,FEM,NA,NA,NA,NA,xxx,12
9411768,9412197,FA1,FEM,NA,NA,NA,NA,xxx,3
9412110,9412740,OCHI,OCH,NA,NA,NA,NA,xxx,2
9412992,9415449,FA1,FEM,NA,NA,NA,NA,xxx,4
9416712,9418376,FA1,FEM,NA,NA,NA,NA,xxx,7
9417827,9418297,CHI,CHI,C,0,NA,NA,xxx,0
9418707,9419655,CHI,CHI,N,NA,NA,NA,xxx,0
9419701,9420411,CHI,CHI,C,0,NA,NA,xxx,0
9420518,9420995,FA1,FEM,NA,NA,NA,NA,xxx,4
9421536,9422339,CHI,CHI,C,0,NA,NA,xxx,0
9422101,9424835,OCHI,OCH,NA,NA,NA,NA,xxx,6
9426743,9428121,OCHI,OCH,NA,NA,NA,NA,xxx,3
9427149,9428076,CHI,CHI,N,NA,NA,NA,xxx,0
9431335,9432332,OCHI,OCH,NA,NA,NA,NA,xxx,3
9432539,9432764,FA1,FEM,NA,NA,NA,NA,xxx,1
9445373,9448352,OCHI,OCH,NA,NA,NA,NA,xxx,7
9448450,9449221,CHI,CHI,C,0,NA,NA,xxx,0
9449449,9451241,OCHI,OCH,NA,NA,NA,NA,xxx,4
9452999,9454117,OCHI,OCH,NA,NA,NA,NA,xxx,3
9454986,9455616,OCHI,OCH,NA,NA,NA,NA,xxx,2
9456045,9458169,OCHI,OCH,NA,NA,NA,NA,xxx,8
9459166,9460283,FA1,FEM,NA,NA,NA,NA,xxx,3
9460989,9462390,FA1,FEM,NA,NA,NA,NA,xxx,4
9463363,9464661,CHI,CHI,C,0,NA,NA,xxx,0
9464955,9465380,FA1,FEM,NA,NA,NA,NA,xxx,1
9465557,9466848,OCHI,OCH,NA,NA,NA,NA,xxx,5
9466297,9467508,FA1,FEM,NA,NA,NA,NA,xxx,4
9468650,9468828,CHI,CHI,N,NA,NA,NA,xxx,0
9469125,9469308,CHI,CHI,N,NA,NA,NA,xxx,0
9469674,9470472,CHI,CHI,C,0,NA,NA,xxx,0
9470529,9471452,FA1,FEM,NA,NA,NA,NA,xxx,3
9472079,9473008,FA1,FEM,NA,NA,NA,NA,xxx,3
9474175,9475583,FA1,FEM,NA,NA,NA,NA,xxx,4
9476089,9478642,OCHI,OCH,NA,NA,NA,NA,xxx,7
9478416,9479135,FA1,FEM,NA,NA,NA,NA,xxx,4
9479867,9480422,OCHI,OCH,NA,NA,NA,NA,xxx,3
9480767,9481798,FA1,FEM,NA,NA,NA,NA,xxx,5
9482376,9482955,FA1,FEM,NA,NA,NA,NA,xxx,3
9482747,9487087,OCHI,OCH,NA,NA,NA,NA,xxx,14
9487984,9488277,FA1,FEM,NA,NA,NA,NA,xxx,1
9489039,9490980,CHI,CHI,C,0,NA,NA,xxx,0
9491074,9492343,FA1,FEM,NA,NA,NA,NA,xxx,3
9493390,9494256,FA1,FEM,NA,NA,NA,NA,xxx,3
9496375,9497612,OCHI,OCH,NA,NA,NA,NA,xxx,2
9498273,9504012,OCHI,OCH,NA,NA,NA,NA,xxx,13
