segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
14868000,14868664,MA1,MAL,NA,NA,NA,NA,xxx,2
14868726,14869417,OCHI,OCH,NA,NA,NA,NA,xxx,2
14869407,14871278,CHI,CHI,N,NA,NA,NA,xxx,0
14869417,14869680,MA1,MAL,NA,NA,NA,NA,xxx,2
14871541,14871927,FA1,FEM,NA,NA,NA,NA,xxx,1
14871932,14873056,MA1,MAL,NA,NA,NA,NA,xxx,5
14873108,14873623,FA1,FEM,NA,NA,NA,NA,xxx,2
14873927,14876242,MA1,MAL,NA,NA,NA,NA,xxx,3
14876479,14878087,MA1,MAL,NA,NA,NA,NA,xxx,6
14878268,14878567,FA1,FEM,NA,NA,NA,NA,xxx,1
14878788,14880541,MA1,MAL,NA,NA,NA,NA,xxx,6
14881169,14881618,FA1,FEM,NA,NA,NA,NA,xxx,1
14882329,14883190,MA1,MAL,NA,NA,NA,NA,xxx,3
14883257,14884546,FA1,FEM,NA,NA,NA,NA,xxx,5
14886092,14887922,OCHI,OCH,NA,NA,NA,NA,xxx,7
14888241,14889535,MA1,MAL,NA,NA,NA,NA,xxx,3
14889587,14892108,FA1,FEM,NA,NA,NA,NA,xxx,8
14895494,14897417,OCHI,OCH,NA,NA,NA,NA,xxx,5
14897953,14898995,MA1,MAL,NA,NA,NA,NA,xxx,7
14899840,14901195,OCHI,OCH,NA,NA,NA,NA,xxx,1
14901541,14903825,OCHI,OCH,NA,NA,NA,NA,xxx,6
14903315,14903936,CHI,CHI,N,NA,NA,NA,xxx,0
14903800,14904638,MA1,MAL,NA,NA,NA,NA,xxx,2
14905131,14905259,CHI,CHI,N,NA,NA,NA,xxx,0
14905503,14905617,CHI,CHI,N,NA,NA,NA,xxx,0
14905631,14906579,MA1,MAL,NA,NA,NA,NA,xxx,3
14905759,14906594,OCHI,OCH,NA,NA,NA,NA,xxx,2
14908071,14908543,MA1,MAL,NA,NA,NA,NA,xxx,2
14908607,14908901,CHI,CHI,C,0,NA,NA,xxx,0
14908912,14910227,MA1,MAL,NA,NA,NA,NA,xxx,3
14910507,14912027,OCHI,OCH,NA,NA,NA,NA,xxx,7
14912075,14912774,MA1,MAL,NA,NA,NA,NA,xxx,3
14913425,14914021,OCHI,OCH,NA,NA,NA,NA,xxx,1
14914342,14915422,MA1,MAL,NA,NA,NA,NA,xxx,2
14918123,14918724,CHI,CHI,C,0,NA,NA,xxx,0
14919972,14920973,MA1,MAL,NA,NA,NA,NA,xxx,5
14927276,14928458,MA1,MAL,NA,NA,NA,NA,xxx,4
14935001,14936311,MA1,MAL,NA,NA,NA,NA,xxx,3
14939240,14939602,MA1,MAL,NA,NA,NA,NA,xxx,1
14941141,14942348,CHI,CHI,N,NA,NA,NA,xxx,0
14943545,14945391,CHI,CHI,C,0,NA,NA,xxx,0
14946260,14947649,CHI,CHI,N,NA,NA,NA,xxx,0
14948520,14949348,CHI,CHI,N,NA,NA,NA,xxx,0
14954002,14955235,CHI,CHI,N,NA,NA,NA,xxx,0
14956501,14956852,CHI,CHI,N,NA,NA,NA,xxx,0
14958347,14959084,CHI,CHI,N,NA,NA,NA,xxx,0
14959232,14962227,OCHI,OCH,NA,NA,NA,NA,xxx,6
14959912,14961528,CHI,CHI,N,NA,NA,NA,xxx,0
14962429,14963363,CHI,CHI,N,NA,NA,NA,xxx,0
14963936,14964654,OCHI,OCH,NA,NA,NA,NA,xxx,3
14965005,14965446,MA1,MAL,NA,NA,NA,NA,xxx,1
14966369,14966977,CHI,CHI,C,0,NA,NA,xxx,0
14967419,14969647,OCHI,OCH,NA,NA,NA,NA,xxx,7
14971703,14971870,CHI,CHI,N,NA,NA,NA,xxx,0
14977180,14977462,OCHI,OCH,NA,NA,NA,NA,xxx,1
14979939,14981704,OCHI,OCH,NA,NA,NA,NA,xxx,7
14981874,14982630,OCHI,OCH,NA,NA,NA,NA,xxx,2
14987872,14987965,CHI,CHI,N,NA,NA,NA,xxx,0
