segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
41905000,41906206,MA1,MAL,NA,NA,NA,NA,xxx,4
41906123,41907902,CHI,CHI,N,NA,NA,NA,xxx,0
41908060,41909564,CHI,CHI,N,NA,NA,NA,xxx,0
41912318,41913151,MA1,MAL,NA,NA,NA,NA,xxx,2
41913114,41914683,CHI,CHI,N,NA,NA,NA,xxx,0
41914911,41916266,OCHI,OCH,NA,NA,NA,NA,xxx,5
41916224,41919002,CHI,CHI,N,NA,NA,NA,xxx,0
41919297,41920005,OCHI,OCH,NA,NA,NA,NA,xxx,2
41920010,41921420,CHI,CHI,N,NA,NA,NA,xxx,0
41921410,41922324,OCHI,OCH,NA,NA,NA,NA,xxx,2
41922923,41924762,CHI,CHI,N,NA,NA,NA,xxx,0
41925498,41927668,CHI,CHI,N,NA,NA,NA,xxx,0
41927691,41928540,MA1,MAL,NA,NA,NA,NA,xxx,4
41928527,41929143,CHI,CHI,N,NA,NA,NA,xxx,0
41929117,41929691,OCHI,OCH,NA,NA,NA,NA,xxx,1
41929853,41931075,OCHI,OCH,NA,NA,NA,NA,xxx,2
41935367,41937141,OCHI,OCH,NA,NA,NA,NA,xxx,4
41938592,41939433,OCHI,OCH,NA,NA,NA,NA,xxx,2
41939759,41940302,OCHI,OCH,NA,NA,NA,NA,xxx,2
41942083,41943675,OCHI,OCH,NA,NA,NA,NA,xxx,3
41945274,41947342,MA1,MAL,NA,NA,NA,NA,xxx,4
41950598,41951054,MA1,MAL,NA,NA,NA,NA,xxx,1
41952396,41954159,OCHI,OCH,NA,NA,NA,NA,xxx,3
41955122,41955490,OCHI,OCH,NA,NA,NA,NA,xxx,1
41956046,41957386,MA1,MAL,NA,NA,NA,NA,xxx,3
41958467,41960025,OCHI,OCH,NA,NA,NA,NA,xxx,3
41960449,41962820,OCHI,OCH,NA,NA,NA,NA,xxx,6
41963822,41964809,MA1,MAL,NA,NA,NA,NA,xxx,3
41965146,41965504,OCHI,OCH,NA,NA,NA,NA,xxx,1
41966208,41968175,MA1,MAL,NA,NA,NA,NA,xxx,3
41966533,41967522,OCHI,OCH,NA,NA,NA,NA,xxx,2
41968318,41969582,MA1,MAL,NA,NA,NA,NA,xxx,3
41971754,41973172,OCHI,OCH,NA,NA,NA,NA,xxx,3
41973279,41975047,MA1,MAL,NA,NA,NA,NA,xxx,10
41977107,41977650,OCHI,OCH,NA,NA,NA,NA,xxx,1
41979973,41980686,OCHI,OCH,NA,NA,NA,NA,xxx,2
41981655,41982809,OCHI,OCH,NA,NA,NA,NA,xxx,3
41983433,41984206,OCHI,OCH,NA,NA,NA,NA,xxx,2
41984647,41985253,OCHI,OCH,NA,NA,NA,NA,xxx,1
41985373,41986101,FA1,FEM,NA,NA,NA,NA,xxx,2
41989201,41991073,OCHI,OCH,NA,NA,NA,NA,xxx,5
41991796,41992467,OCHI,OCH,NA,NA,NA,NA,xxx,1
41992626,41993440,MA1,MAL,NA,NA,NA,NA,xxx,1
41994519,41996099,MA1,MAL,NA,NA,NA,NA,xxx,8
42009185,42009910,OCHI,OCH,NA,NA,NA,NA,xxx,2
42021182,42021448,OCHI,OCH,NA,NA,NA,NA,xxx,1
42024269,42024590,OCHI,OCH,NA,NA,NA,NA,xxx,1
