segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
5817386,5820891,CHI,CHI,N,NA,NA,NA,xxx,0
5820948,5821556,CHI,CHI,N,NA,NA,NA,xxx,0
5821728,5824771,CHI,CHI,N,NA,NA,NA,xxx,0
5825327,5826159,CHI,CHI,N,NA,NA,NA,xxx,0
5826206,5827501,CHI,CHI,N,NA,NA,NA,xxx,0
5827608,5832330,CHI,CHI,N,NA,NA,NA,xxx,0
5832587,5833803,CHI,CHI,N,NA,NA,NA,xxx,0
5833870,5834664,CHI,CHI,Y,NA,NA,NA,xxx,0
5834819,5835149,CHI,CHI,N,NA,NA,NA,xxx,0
5835278,5838092,CHI,CHI,Y,NA,NA,NA,xxx,0
5836484,5837433,FA1,FEM,NA,NA,NA,NA,xxx,2
5839711,5844690,CHI,CHI,Y,NA,NA,NA,xxx,0
5842700,5843917,FA1,FEM,NA,NA,NA,NA,xxx,3
5845143,5846195,CHI,CHI,Y,NA,NA,NA,xxx,0
5846179,5848107,FA1,FEM,NA,NA,NA,NA,xxx,9
5846794,5847082,CHI,CHI,N,NA,NA,NA,xxx,0
5848149,5849593,FA1,FEM,NA,NA,NA,NA,xxx,6
5849620,5852351,CHI,CHI,Y,NA,NA,NA,xxx,0
5852963,5854005,CHI,CHI,N,NA,NA,NA,xxx,0
5855300,5856143,CHI,CHI,N,NA,NA,NA,xxx,0
5856038,5857047,FA1,FEM,NA,NA,NA,NA,xxx,3
5857365,5857657,CHI,CHI,N,NA,NA,NA,xxx,0
5858013,5860277,CHI,CHI,Y,NA,NA,NA,xxx,0
5858397,5859434,FA1,FEM,NA,NA,NA,NA,xxx,3
5861157,5866383,CHI,CHI,Y,NA,NA,NA,xxx,0
5865087,5866388,FA1,FEM,NA,NA,NA,NA,xxx,3
5867106,5867333,CHI,CHI,N,NA,NA,NA,xxx,0
5868198,5870226,CHI,CHI,Y,NA,NA,NA,xxx,0
5871444,5872319,CHI,CHI,N,NA,NA,NA,xxx,0
5871772,5872253,FA1,FEM,NA,NA,NA,NA,xxx,1
5872449,5872829,FA1,FEM,NA,NA,NA,NA,xxx,1
5875773,5876435,CHI,CHI,N,NA,NA,NA,xxx,0
5878045,5879624,CHI,CHI,N,NA,NA,NA,xxx,0
5883092,5885740,CHI,CHI,Y,NA,NA,NA,xxx,0
5885870,5886606,FA1,FEM,NA,NA,NA,NA,xxx,1
5886463,5892221,CHI,CHI,Y,NA,NA,NA,xxx,0
5892342,5892592,FA1,FEM,NA,NA,NA,NA,xxx,1
5893185,5894071,CHI,CHI,N,NA,NA,NA,xxx,0
5894442,5894599,CHI,CHI,N,NA,NA,NA,xxx,0
5895228,5895356,CHI,CHI,N,NA,NA,NA,xxx,0
5903410,5904055,FA1,FEM,NA,NA,NA,NA,xxx,5
5905166,5905857,FA1,FEM,NA,NA,NA,NA,xxx,5
5907436,5907745,FA1,FEM,NA,NA,NA,NA,xxx,2
5913185,5914029,FA1,FEM,NA,NA,NA,NA,xxx,2
5916634,5917550,FA1,FEM,NA,NA,NA,NA,xxx,1
5918160,5918528,FA1,FEM,NA,NA,NA,NA,xxx,2
