segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
9384577,9385010,CHI,CHI,N,NA,NA,NA,xxx,0
9385881,9387670,FA1,FEM,NA,NA,NA,NA,xxx,12
9389015,9390360,FA1,FEM,NA,NA,NA,NA,xxx,7
9392031,9392557,CHI,CHI,N,NA,NA,NA,xxx,0
9394510,9395644,CHI,CHI,C,0,NA,NA,xxx,0
9396574,9397729,CHI,CHI,C,0,NA,NA,xxx,0
9398241,9399020,CHI,CHI,C,0,NA,NA,xxx,0
9399303,9400272,CHI,CHI,N,NA,NA,NA,xxx,0
9400284,9400862,FA1,FEM,NA,NA,NA,NA,xxx,1
9401793,9402510,CHI,CHI,N,NA,NA,NA,xxx,0
9403386,9405231,CHI,CHI,C,0,NA,NA,xxx,0
9407526,9407778,CHI,CHI,N,NA,NA,NA,xxx,0
9408051,9409139,CHI,CHI,C,0,NA,NA,xxx,0
9409252,9410891,FA1,FEM,NA,NA,NA,NA,xxx,6
9411015,9411633,OCHI,OCH,NA,NA,NA,NA,xxx,1
9411799,9412005,CHI,CHI,N,NA,NA,NA,xxx,0
9412446,9413874,FA1,FEM,NA,NA,NA,NA,xxx,4
9414255,9415034,CHI,CHI,C,0,NA,NA,xxx,0
9416683,9416940,CHI,CHI,N,NA,NA,NA,xxx,0
9417757,9418607,CHI,CHI,N,NA,NA,NA,xxx,0
9419365,9420566,CHI,CHI,C,0,NA,NA,xxx,0
9427036,9428128,CHI,CHI,C,0,NA,NA,xxx,0
9429392,9432520,CHI,CHI,C,0,NA,NA,xxx,0
9433613,9434427,CHI,CHI,N,NA,NA,NA,xxx,0
9434827,9435280,CHI,CHI,C,0,NA,NA,xxx,0
9435834,9436355,CHI,CHI,C,0,NA,NA,xxx,0
9444484,9445567,CHI,CHI,C,0,NA,NA,xxx,0
9446427,9446762,CHI,CHI,N,NA,NA,NA,xxx,0
9446746,9448509,OCHI,OCH,NA,NA,NA,NA,xxx,3
9452788,9457592,CHI,CHI,C,W,NA,NA,xxx,0
9458000,9459258,CHI,CHI,C,W,NA,NA,xxx,0
9459266,9460528,FA1,FEM,NA,NA,NA,NA,xxx,2
9460912,9462092,CHI,CHI,C,W,NA,NA,xxx,0
9462200,9463077,FA1,FEM,NA,NA,NA,NA,xxx,1
9463319,9466659,CHI,CHI,C,W,NA,NA,xxx,0
9469468,9470386,CHI,CHI,C,0,NA,NA,xxx,0
9473232,9474020,CHI,CHI,C,0,NA,NA,xxx,0
9475402,9477165,CHI,CHI,C,0,NA,NA,xxx,0
9480789,9481438,CHI,CHI,N,NA,NA,NA,xxx,0
9481796,9482982,FA1,FEM,NA,NA,NA,NA,xxx,5
9483716,9485886,CHI,CHI,N,NA,NA,NA,xxx,0
9487788,9488437,CHI,CHI,C,0,NA,NA,xxx,0
9488805,9489790,CHI,CHI,C,0,NA,NA,xxx,0
9500741,9501226,CHI,CHI,N,NA,NA,NA,xxx,0
9501862,9502522,CHI,CHI,C,0,NA,NA,xxx,0
9502653,9503468,CHI,CHI,N,NA,NA,NA,xxx,0
