segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
45310113,45310412,OCHI,OCH,NA,NA,NA,NA,xxx,3
45310719,45313173,CHI,CHI,C,0,NA,NA,xxx,0
45314725,45315060,CHI,CHI,N,NA,NA,NA,xxx,0
45316227,45319310,CHI,CHI,C,0,NA,NA,xxx,0
45321775,45322702,CHI,CHI,C,0,NA,NA,xxx,0
45328584,45329886,CHI,CHI,C,0,NA,NA,xxx,0
45330390,45331035,CHI,CHI,N,NA,NA,NA,xxx,0
45335201,45335427,CHI,CHI,N,NA,NA,NA,xxx,0
45336593,45337820,CHI,CHI,C,0,NA,NA,xxx,0
45340851,45341193,CHI,CHI,N,NA,NA,NA,xxx,0
45343988,45344983,CHI,CHI,C,0,NA,NA,xxx,0
45345800,45346876,CHI,CHI,C,0,NA,NA,xxx,0
45361101,45362057,OCHI,OCH,NA,NA,NA,NA,xxx,5
45362205,45363219,CHI,CHI,N,NA,NA,NA,xxx,0
45363539,45363734,CHI,CHI,N,NA,NA,NA,xxx,0
45385676,45386745,CHI,CHI,C,0,NA,NA,xxx,0
45387478,45387815,CHI,CHI,C,0,NA,NA,xxx,0
45390573,45392724,OCHI,OCH,NA,NA,NA,NA,xxx,9
45393476,45393686,CHI,CHI,N,NA,NA,NA,xxx,0
45404230,45404528,CHI,CHI,N,NA,NA,NA,xxx,0
45404940,45406056,CHI,CHI,N,NA,NA,NA,xxx,0
45407816,45408245,CHI,CHI,C,0,NA,NA,xxx,0
45408434,45409014,CHI,CHI,C,0,NA,NA,xxx,0
45409290,45410174,CHI,CHI,C,0,NA,NA,xxx,0
45410456,45411028,CHI,CHI,C,0,NA,NA,xxx,0
45411558,45412040,CHI,CHI,C,0,NA,NA,xxx,0
45412271,45412631,CHI,CHI,C,0,NA,NA,xxx,0
45412794,45413817,OCHI,OCH,NA,NA,NA,NA,xxx,3
45414094,45414694,CHI,CHI,N,NA,NA,NA,xxx,0
45415707,45416047,CHI,CHI,N,NA,NA,NA,xxx,0
45416878,45417267,CHI,CHI,C,0,NA,NA,xxx,0
45421603,45422601,CHI,CHI,C,0,NA,NA,xxx,0
45423383,45424171,OCHI,OCH,NA,NA,NA,NA,xxx,3
45425100,45426131,CHI,CHI,C,0,NA,NA,xxx,0
45426800,45427994,OCHI,OCH,NA,NA,NA,NA,xxx,3
