segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
9384644,9385659,CHI,CHI,C,0,NA,NA,xxx,0
9385994,9387695,CHI,CHI,C,0,NA,NA,xxx,0
9386216,9386902,FA1,FEM,NA,NA,NA,NA,xxx,3
9388206,9388427,FA1,FEM,NA,NA,NA,NA,xxx,1
9389500,9390881,OCHI,OCH,NA,NA,NA,NA,xxx,3
9391051,9393778,FA1,FEM,NA,NA,NA,NA,xxx,9
9393129,9394036,CHI,CHI,C,0,NA,NA,xxx,0
9394423,9395840,FA1,FEM,NA,NA,NA,NA,xxx,3
9394757,9395154,CHI,CHI,C,0,NA,NA,xxx,0
9396360,9399293,FA1,FEM,NA,NA,NA,NA,xxx,11
9399599,9399749,CHI,CHI,N,NA,NA,NA,xxx,0
9402235,9402475,FA1,FEM,NA,NA,NA,NA,xxx,1
9403004,9405539,FA1,FEM,NA,NA,NA,NA,xxx,8
9406822,9407804,FA1,FEM,NA,NA,NA,NA,xxx,2
9412852,9412995,CHI,CHI,N,NA,NA,NA,xxx,0
9414248,9414357,CHI,CHI,N,NA,NA,NA,xxx,0
9415227,9416791,CHI,CHI,N,NA,NA,NA,xxx,0
9437965,9440306,CHI,CHI,N,NA,NA,NA,xxx,0
9440340,9443041,CHI,CHI,C,0,NA,NA,xxx,0
9443474,9444046,FA1,FEM,NA,NA,NA,NA,xxx,2
9444773,9444989,CHI,CHI,C,0,NA,NA,xxx,0
9445531,9446500,FA1,FEM,NA,NA,NA,NA,xxx,2
9446277,9446437,CHI,CHI,N,NA,NA,NA,xxx,0
9447873,9448280,FA1,FEM,NA,NA,NA,NA,xxx,2
9452824,9453783,FA1,FEM,NA,NA,NA,NA,xxx,6
9454535,9455041,FA1,FEM,NA,NA,NA,NA,xxx,1
9456000,9456825,FA1,FEM,NA,NA,NA,NA,xxx,6
9458623,9459674,FA1,FEM,NA,NA,NA,NA,xxx,6
9461164,9462551,FA1,FEM,NA,NA,NA,NA,xxx,2
9462618,9465690,FA1,FEM,NA,NA,NA,NA,xxx,10
9465881,9466788,FA1,FEM,NA,NA,NA,NA,xxx,2
9473644,9474191,FA1,FEM,NA,NA,NA,NA,xxx,1
9475587,9476236,CHI,CHI,C,0,NA,NA,xxx,0
9476372,9476862,FA1,FEM,NA,NA,NA,NA,xxx,2
9477773,9478438,FA1,FEM,NA,NA,NA,NA,xxx,2
9479561,9479942,FA1,FEM,NA,NA,NA,NA,xxx,1
9493088,9493670,CHI,CHI,N,NA,NA,NA,xxx,0
9493835,9494624,FA1,FEM,NA,NA,NA,NA,xxx,1
9495973,9497112,FA1,FEM,NA,NA,NA,NA,xxx,6
9497526,9498072,CHI,CHI,C,0,NA,NA,xxx,0
9499064,9499683,CHI,CHI,N,NA,NA,NA,xxx,0
9500499,9500984,CHI,CHI,C,0,NA,NA,xxx,0
9501913,9504000,CHI,CHI,C,0,NA,NA,xxx,0
