segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
7307453,7310402,CHI,CHI,N,NA,NA,NA,xxx,0
7332541,7332974,CHI,CHI,N,NA,NA,NA,xxx,0
7354211,7355221,CHI,CHI,C,0,NA,NA,xxx,0
7355942,7356183,CHI,CHI,N,NA,NA,NA,xxx,0
7357342,7358139,CHI,CHI,C,0,NA,NA,xxx,0
7360142,7360558,CHI,CHI,N,NA,NA,NA,xxx,0
7392195,7392773,CHI,CHI,N,NA,NA,NA,xxx,0
7393459,7394314,CHI,CHI,C,0,NA,NA,xxx,0
7394979,7395899,CHI,CHI,C,0,NA,NA,xxx,0
7396728,7398230,CHI,CHI,N,NA,NA,NA,xxx,0
7398740,7400239,CHI,CHI,N,NA,NA,NA,xxx,0
7401800,7402837,CHI,CHI,C,0,NA,NA,xxx,0
7403185,7403428,CHI,CHI,N,NA,NA,NA,xxx,0
7404441,7404537,CHI,CHI,N,NA,NA,NA,xxx,0
7405612,7405722,CHI,CHI,N,NA,NA,NA,xxx,0
7408367,7408655,CHI,CHI,N,NA,NA,NA,xxx,0
7408910,7410045,CHI,CHI,N,NA,NA,NA,xxx,0
