segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
9385417,9388402,OCHI,OCH,NA,NA,NA,NA,xxx,10
9388886,9390206,OCHI,OCH,NA,NA,NA,NA,xxx,3
9390386,9392216,OCHI,OCH,NA,NA,NA,NA,xxx,8
9392767,9393309,FA1,FEM,NA,NA,NA,NA,xxx,1
9393587,9394149,OCHI,OCH,NA,NA,NA,NA,xxx,3
9394319,9394742,FA1,FEM,NA,NA,NA,NA,xxx,2
9395221,9395896,FA1,FEM,NA,NA,NA,NA,xxx,3
9395969,9396814,OCHI,OCH,NA,NA,NA,NA,xxx,3
9396783,9399252,FA1,FEM,NA,NA,NA,NA,xxx,5
9398138,9398618,OCHI,OCH,NA,NA,NA,NA,xxx,1
9400252,9401076,OCHI,OCH,NA,NA,NA,NA,xxx,1
9402298,9403195,OCHI,OCH,NA,NA,NA,NA,xxx,4
9403381,9404107,OCHI,OCH,NA,NA,NA,NA,xxx,5
9404087,9405381,FA1,FEM,NA,NA,NA,NA,xxx,7
9405876,9406804,OCHI,OCH,NA,NA,NA,NA,xxx,1
9410422,9410788,OCHI,OCH,NA,NA,NA,NA,xxx,2
9414938,9415500,FA1,FEM,NA,NA,NA,NA,xxx,1
9420737,9421891,FA1,FEM,NA,NA,NA,NA,xxx,4
9423108,9423561,FA1,FEM,NA,NA,NA,NA,xxx,1
9465366,9467500,OCHI,OCH,NA,NA,NA,NA,xxx,4
9467640,9469114,OCHI,OCH,NA,NA,NA,NA,xxx,2
9470082,9470252,CHI,CHI,C,0,NA,NA,xxx,0
9471358,9471603,CHI,CHI,N,NA,NA,NA,xxx,0
9472623,9472885,CHI,CHI,C,0,NA,NA,xxx,0
9473711,9474218,CHI,CHI,C,0,NA,NA,xxx,0
9476860,9477069,CHI,CHI,C,0,NA,NA,xxx,0
9477497,9477864,CHI,CHI,C,0,NA,NA,xxx,0
9480130,9480753,OCHI,OCH,NA,NA,NA,NA,xxx,1
9482818,9484611,OCHI,OCH,NA,NA,NA,NA,xxx,6
9484598,9485132,CHI,CHI,C,0,NA,NA,xxx,0
9485254,9486017,OCHI,OCH,NA,NA,NA,NA,xxx,2
