segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
41905002,41906438,FA1,FEM,NA,NA,NA,NA,xxx,6
41907293,41907855,MA1,MAL,NA,NA,NA,NA,xxx,2
41908041,41908814,FA1,FEM,NA,NA,NA,NA,xxx,2
41908422,41908927,MA1,MAL,NA,NA,NA,NA,xxx,1
41909010,41909969,MA1,MAL,NA,NA,NA,NA,xxx,5
41910102,41911154,FA1,FEM,NA,NA,NA,NA,xxx,6
41911170,41911495,MA1,MAL,NA,NA,NA,NA,xxx,2
41913190,41914448,MA1,MAL,NA,NA,NA,NA,xxx,3
41914437,41915076,FA1,FEM,NA,NA,NA,NA,xxx,1
41914484,41915753,CHI,CHI,C,0,NA,NA,xxx,0
41920917,41922397,FA1,FEM,NA,NA,NA,NA,xxx,8
41922690,41923185,FA1,FEM,NA,NA,NA,NA,xxx,2
41924128,41924613,MA1,MAL,NA,NA,NA,NA,xxx,1
41925237,41926443,FA1,FEM,NA,NA,NA,NA,xxx,4
41926623,41927541,FA1,FEM,NA,NA,NA,NA,xxx,3
41927582,41929200,FA1,FEM,NA,NA,NA,NA,xxx,9
41929938,41930191,CHI,CHI,N,NA,NA,NA,xxx,0
41930819,41933448,FA1,FEM,NA,NA,NA,NA,xxx,11
41935154,41935912,FA1,FEM,NA,NA,NA,NA,xxx,3
41937422,41938355,FA1,FEM,NA,NA,NA,NA,xxx,4
41939999,41940376,CHI,CHI,N,NA,NA,NA,xxx,0
41940264,41943037,FA1,FEM,NA,NA,NA,NA,xxx,14
41940772,41941061,CHI,CHI,C,0,NA,NA,xxx,0
41943489,41944665,FA1,FEM,NA,NA,NA,NA,xxx,6
41945958,41946525,FA1,FEM,NA,NA,NA,NA,xxx,3
41953340,41956180,MA1,MAL,NA,NA,NA,NA,xxx,16
41956355,41957097,MA1,MAL,NA,NA,NA,NA,xxx,1
41956381,41956701,FA1,FEM,NA,NA,NA,NA,xxx,1
41957257,41959453,MA1,MAL,NA,NA,NA,NA,xxx,10
41959468,41961612,FA1,FEM,NA,NA,NA,NA,xxx,10
41963592,41964582,MA1,MAL,NA,NA,NA,NA,xxx,5
41970943,41972200,MA1,MAL,NA,NA,NA,NA,xxx,7
41978196,41978969,CHI,CHI,N,NA,NA,NA,xxx,0
41979906,41982169,FA1,FEM,NA,NA,NA,NA,xxx,9
41981639,41982093,CHI,CHI,C,0,NA,NA,xxx,0
41982917,41983143,FA1,FEM,NA,NA,NA,NA,xxx,1
41983169,41984798,MA1,MAL,NA,NA,NA,NA,xxx,6
41986706,41987087,MA1,MAL,NA,NA,NA,NA,xxx,1
41989185,41989612,MA1,MAL,NA,NA,NA,NA,xxx,1
41994180,41996159,MA1,MAL,NA,NA,NA,NA,xxx,6
41996330,41998964,FA1,FEM,NA,NA,NA,NA,xxx,11
42000655,42002314,FA1,FEM,NA,NA,NA,NA,xxx,7
42003664,42004211,MA1,MAL,NA,NA,NA,NA,xxx,1
42005798,42008072,MA1,MAL,NA,NA,NA,NA,xxx,5
42013623,42014834,MA1,MAL,NA,NA,NA,NA,xxx,2
42014917,42016138,FA1,FEM,NA,NA,NA,NA,xxx,6
42017716,42018664,FA1,FEM,NA,NA,NA,NA,xxx,2
42018943,42019350,FA1,FEM,NA,NA,NA,NA,xxx,1
42019484,42020046,FA1,FEM,NA,NA,NA,NA,xxx,5
42020556,42020943,FA1,FEM,NA,NA,NA,NA,xxx,1
42021237,42021922,MA1,MAL,NA,NA,NA,NA,xxx,3
42023840,42025000,MA1,MAL,NA,NA,NA,NA,xxx,6
