segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
39788195,39788422,CHI,CHI,N,NA,NA,NA,xxx,0
39789033,39789220,CHI,CHI,N,NA,NA,NA,xxx,0
39790214,39790880,CHI,CHI,N,NA,NA,NA,xxx,0
39833404,39833565,CHI,CHI,N,NA,NA,NA,xxx,0
39835095,39836221,CHI,CHI,N,NA,NA,NA,xxx,0
39843880,39844435,CHI,CHI,C,W,NA,NA,xxx,0
39866216,39866521,CHI,CHI,N,NA,NA,NA,xxx,0
39866785,39867763,CHI,CHI,N,NA,NA,NA,xxx,0
39871436,39871623,CHI,CHI,N,NA,NA,NA,xxx,0
39890171,39891319,CHI,CHI,N,NA,NA,NA,xxx,0
39891958,39892369,CHI,CHI,C,0,NA,NA,xxx,0
39893556,39894075,CHI,CHI,N,NA,NA,NA,xxx,0
