segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
28612917,28613804,MA1,MAL,NA,NA,NA,NA,xxx,2
28615231,28616304,MA1,MAL,NA,NA,NA,NA,xxx,6
28618458,28618927,FA1,FEM,NA,NA,NA,NA,xxx,2
28650025,28650484,FA1,FEM,NA,NA,NA,NA,xxx,1
28651932,28654046,MA1,MAL,NA,NA,NA,NA,xxx,6
28654376,28656247,MA1,MAL,NA,NA,NA,NA,xxx,3
28656263,28657701,MA1,MAL,NA,NA,NA,NA,xxx,3
28658881,28659871,MA1,MAL,NA,NA,NA,NA,xxx,1
28660990,28662062,MA1,MAL,NA,NA,NA,NA,xxx,4
28665845,28667278,MA1,MAL,NA,NA,NA,NA,xxx,3
28667329,28668040,MA1,MAL,NA,NA,NA,NA,xxx,4
28673742,28674830,MA1,MAL,NA,NA,NA,NA,xxx,5
28675994,28678144,MA1,MAL,NA,NA,NA,NA,xxx,8
28678272,28679716,MA1,MAL,NA,NA,NA,NA,xxx,5
28680443,28681804,MA1,MAL,NA,NA,NA,NA,xxx,5
28682556,28684366,MA1,MAL,NA,NA,NA,NA,xxx,6
28685257,28686546,MA1,MAL,NA,NA,NA,NA,xxx,5
28692943,28695134,MA1,MAL,NA,NA,NA,NA,xxx,10
28695659,28697082,MA1,MAL,NA,NA,NA,NA,xxx,5
28698041,28698763,MA1,MAL,NA,NA,NA,NA,xxx,1
28699484,28701293,MA1,MAL,NA,NA,NA,NA,xxx,5
28701870,28702489,MA1,MAL,NA,NA,NA,NA,xxx,1
28703227,28703866,MA1,MAL,NA,NA,NA,NA,xxx,1
28704371,28705041,MA1,MAL,NA,NA,NA,NA,xxx,1
28705551,28706170,MA1,MAL,NA,NA,NA,NA,xxx,1
28706504,28707541,MA1,MAL,NA,NA,NA,NA,xxx,1
28708825,28710350,MA1,MAL,NA,NA,NA,NA,xxx,4
28711984,28712226,MA1,MAL,NA,NA,NA,NA,xxx,1
