segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
7311412,7312576,FA1,FEM,NA,NA,NA,NA,xxx,4
7312566,7313262,MA1,MAL,NA,NA,NA,NA,xxx,4
7315463,7316257,FA1,FEM,NA,NA,NA,NA,xxx,2
7319386,7320278,MA1,MAL,NA,NA,NA,NA,xxx,2
7320669,7321690,FA1,FEM,NA,NA,NA,NA,xxx,2
7322180,7322788,FA1,FEM,NA,NA,NA,NA,xxx,2
7324569,7325007,FA1,FEM,NA,NA,NA,NA,xxx,3
7325331,7325852,FA1,FEM,NA,NA,NA,NA,xxx,5
7327195,7329654,FA1,FEM,NA,NA,NA,NA,xxx,5
7330438,7331154,FA1,FEM,NA,NA,NA,NA,xxx,3
7332056,7334247,FA1,FEM,NA,NA,NA,NA,xxx,7
7335015,7335649,FA1,FEM,NA,NA,NA,NA,xxx,2
7335953,7336422,FA1,FEM,NA,NA,NA,NA,xxx,2
7337072,7337613,FA1,FEM,NA,NA,NA,NA,xxx,2
7338175,7338892,FA1,FEM,NA,NA,NA,NA,xxx,2
7339618,7341293,FA1,FEM,NA,NA,NA,NA,xxx,5
7341819,7342659,FA1,FEM,NA,NA,NA,NA,xxx,3
7343948,7344799,FA1,FEM,NA,NA,NA,NA,xxx,3
7346814,7350659,FA1,FEM,NA,NA,NA,NA,xxx,8
7351164,7351906,FA1,FEM,NA,NA,NA,NA,xxx,1
7352231,7352741,FA1,FEM,NA,NA,NA,NA,xxx,1
7353195,7353757,FA1,FEM,NA,NA,NA,NA,xxx,2
7355799,7356232,FA1,FEM,NA,NA,NA,NA,xxx,2
7358030,7361473,FA1,FEM,NA,NA,NA,NA,xxx,7
7361732,7362422,FA1,FEM,NA,NA,NA,NA,xxx,3
7364752,7364974,FA1,FEM,NA,NA,NA,NA,xxx,1
7367340,7368072,FA1,FEM,NA,NA,NA,NA,xxx,2
7369360,7370839,FA1,FEM,NA,NA,NA,NA,xxx,4
7373175,7378499,MA1,MAL,NA,NA,NA,NA,xxx,12
7379917,7382108,FA1,FEM,NA,NA,NA,NA,xxx,7
7382484,7383376,FA1,FEM,NA,NA,NA,NA,xxx,2
7384881,7385566,FA1,FEM,NA,NA,NA,NA,xxx,2
7386721,7389294,FA1,FEM,NA,NA,NA,NA,xxx,7
7389886,7391778,FA1,FEM,NA,NA,NA,NA,xxx,4
7392190,7395257,FA1,FEM,NA,NA,NA,NA,xxx,5
7396041,7396644,FA1,FEM,NA,NA,NA,NA,xxx,2
7398205,7398844,FA1,FEM,NA,NA,NA,NA,xxx,2
7400855,7402288,FA1,FEM,NA,NA,NA,NA,xxx,3
7403196,7407227,FA1,FEM,NA,NA,NA,NA,xxx,9
7407706,7410515,FA1,FEM,NA,NA,NA,NA,xxx,6
7411273,7412598,FA1,FEM,NA,NA,NA,NA,xxx,2
7413649,7414953,FA1,FEM,NA,NA,NA,NA,xxx,3
7415401,7415922,FA1,FEM,NA,NA,NA,NA,xxx,2
